pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
11.8134,-1,0.000712645,0.000564792,-0.0923168,-2.91359,-0.396598,0
25.0437,1,0.000315776,0.00722316,-0.0907765,0.0585078,-0.544597,0
