pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000729321,0.000613884,0.0316813,-2.23476,-0.0680598,0.0369415,-1.21684,0.381431,0.0523764,-1.77779,1.31808,0.0348001
0.0007452,0.000490353,0.0149542,-0.79783,-0.118799,-0.0844747,-0.681163,1.07805,-0.162324,0.447167,0.638922,-0.0869541
0.000736099,0.000584123,-0.048493,-1.92626,-1.14554,4.6774,-1.24815,-0.261386,2.6642,-2.16471,0.261317,4.56237
0.000847193,0.000415471,0.0109731,-0.781511,-0.486161,-2.2487,-0.233301,-1.14461,-3.16813,0.463925,-0.678521,-2.02486
0.000916719,0.000352405,0.0118215,-1.245,-0.921478,-3.1303,-0.549202,-1.1509,-2.678,0.05179,-1.51128,-3.07913
0.000612983,0.000743724,-0.0825074,-0.691167,-0.541904,0.435725,0.116418,-1.26989,0.669947,0.759788,-0.390322,0.425505
0.000981788,0.000358695,-0.0485961,-0.644253,-0.669287,0.572049,-1.26478,0.162819,0.871749,-0.421674,0.777826,0.551583
0.000758367,0.000578912,0.0101572,-0.700628,-0.745725,0.14655,0.0605809,-1.27378,0.234861,0.75304,-0.637868,0.160879
0.000732072,0.000604562,0.0101051,-0.728762,-0.974776,0.993036,-1.22473,-0.355282,1.1277,-1.11411,0.427305,0.975721
0.0007631,0.000594295,0.0393541,-0.678369,-1.70251,-0.332305,-0.906628,-0.896775,-0.198736,-1.68835,-0.648028,-0.328097
0.000518881,0.000670998,0.0313585,-0.237725,-0.789427,-0.344795,-1.2584,-0.206446,-0.607034,-0.441001,0.656937,-0.314887
0.000691001,0.000620657,0.0316629,-0.342484,-1.00798,-2.04069,0.510794,-1.16845,-2.58977,0.943984,-0.431705,-1.95393
0.000653337,0.000626663,-0.0486172,-0.377934,-1.53582,-0.612462,0.306087,-1.23795,-0.561412,1.03275,-1.15971,-0.599954
0.000669462,0.000619621,-0.0483593,-0.243831,-1.30985,-1.45226,0.492775,-1.17617,-1.5251,1.07786,-0.72368,-1.42371
0.000666807,0.00062016,-0.0485831,-0.223285,-1.1962,1.53646,0.569212,-1.14113,1.67564,1.05748,-0.52645,1.49275
0.000656935,0.000617146,-0.0827683,-0.0883375,-0.885469,-1.13896,-1.12831,-0.594219,-2.07414,-0.697776,0.409115,-1.0931
0.000540439,0.000620375,0.0315209,-0.0591178,-0.872612,-0.808516,-1.11766,-0.614019,-1.3664,-0.740245,0.409716,-0.78324
0.000742661,0.000605978,0.0101209,-0.149328,-1.01708,0.224288,0.778488,-1.01002,0.316194,0.994073,-0.107374,0.213812
0.000715068,0.000609784,-0.0549825,0.091768,-0.86289,0.631214,1.15591,-0.538577,1.07223,0.676435,0.473929,0.610368
0.000628102,0.000588509,-0.0486985,0.220531,-0.944198,1.68952,-0.758459,-1.02514,2.5222,-0.89225,-0.0531368,1.6151
0.000753293,0.000614514,0.0317873,1.28216,-4.39644,-7.27573,0.16004,-1.26514,-1.99855,-0.148542,-4.54992,-7.2114
0.000695495,0.000594913,0.0144326,0.295519,-0.718157,0.966512,1.2507,0.248843,2.30564,-0.0264179,0.699188,0.908765
0.000721831,0.000603891,0.0319321,3.66367,-7.67481,-28.3783,0.467658,-0.83593,-3.16813,4.55149,-7.0976,-28.1517
0.000636404,0.000570837,-0.0484036,0.466198,-1.00064,0.0736372,1.17121,-0.504433,0.0431941,1.01922,0.352082,0.0704362
0.000757843,0.000622373,0.0138688,0.461706,-0.982683,0.216777,1.18399,-0.47367,0.298807,0.989087,0.383257,0.215967
0.00089375,0.000689753,-0.0548057,0.33748,-0.738018,0.598153,1.27521,0.00523328,1.13159,0.306673,0.709145,0.573625
0.00073282,0.000617703,-0.054845,0.770143,-1.33651,3.39924,0.0439827,-1.27446,2.87806,-0.650214,-1.36315,3.35374
0.000739652,0.000614145,0.0314481,2.03328,-3.15293,-13.0891,0.386432,-0.831857,-3.16813,1.09994,-3.53307,-12.8483
