pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
0.877289,-1,0.000869956,0.000670864,-0.0351074,1.92434,-1.93135,0
2.29671,1,0.000774248,0.000197063,0.0675828,-3.03788,-2.17921,0
