et,eta,theta,phi
53.6296,-1.41986,2.6672,-0.334657
48.6586,-0.108581,1.67916,-1.08066
39.4011,-2.80287,3.02047,-1.41864
38.6633,1.08527,0.651552,-1.2006
37.2935,1.29279,0.53581,-2.91548
38.1976,-1.06928,2.48028,-1.96399
39.0589,0.00247397,1.56832,2.03992
34.8024,2.90083,0.109845,2.47526
33.3639,-1.1387,2.52176,2.14111
29.6028,4.12717,0.0322543,2.61754
28.5808,-1.83885,2.82623,0.675465
28.2556,-0.732091,2.24509,0.865097
25.2522,-3.01204,3.04329,0.697557
24.6144,-3.06104,3.04798,-2.76875
24.3735,2.8542,0.115077,0.80217
23.0687,3.16445,0.0844244,-2.12621
25.3203,0.360524,1.21784,0.74185
22.4683,1.14369,0.616939,-0.0623089
20.5041,-4.011,3.10537,-1.887
20.3261,-4.0455,3.10659,1.32744
19.3796,1.62439,0.389078,1.16367
18.8058,2.0673,0.251717,-1.82971
18.9169,-1.32525,2.62212,-3.04018
18.2309,4.12869,0.032205,-2.59452
16.6271,3.02585,0.0969567,-0.577952
16.3946,3.9845,0.0371994,0.189578
17.0151,-0.23713,1.80573,-2.59003
14.4347,-2.36219,2.95372,1.85889
14.7042,1.22882,0.569376,2.39268
13.0517,-3.54329,3.08377,-0.376606
13.0212,4.05789,0.0345676,1.49798
12.5554,-3.62815,3.08847,2.28429
12.1538,2.33319,0.193366,1.69922
10.997,-4.31972,3.11499,-3.07279
10.8295,2.04348,0.257718,-0.0583284
10.5033,-2.26884,2.93546,-2.43397
10.3692,2.33946,0.192165,-2.84584
9.64686,-4.50622,3.11951,-1.07356
9.24663,4.37815,0.0250957,-0.870739
9.55038,0.0260026,1.5448,2.90816
7.47398,-1.86984,2.8357,-1.32569
7.2858,0.47916,1.10898,-1.9527
6.3529,-2.73082,3.01145,2.68892
5.82893,-4.83204,3.12565,1.9618
5.65681,3.65534,0.0516938,-1.45953
5.59,4.87741,0.0152331,1.07547
4.55177,-4.8276,3.12558,0.675913
4.28222,-1.51652,2.7095,1.46449
3.97806,-2.50361,2.97838,-0.301818
3.85221,4.89783,0.0149252,-2.17468
3.33528,-0.92733,2.38816,-0.97671
3.23336,-4.93856,3.12726,-2.24697
