pt,charge,pos_x,pos_y,pos_z,phi,eta
4.46306,-1,0.000733906,0.00065297,0.0197851,-0.367009,-1.2389
18.1253,1,0.000708533,0.000583397,0.0197611,-0.29803,-1.51091
