detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838880540,1,0.0910176,-1.28974,-0.931978,0.0912417,-1.30174,-0.912793,0.0692477,-1.30175,-0.912793,0.0692398,-1.28976,-0.931978,0.0944585,-1.48302,-1.05669,0.0947149,-1.49674,-1.03475,0.0693769,-1.49676,-1.03475,0.0693678,-1.48304,-1.05669
838880028,1,0.0910176,-1.28974,-0.904837,0.0912415,-1.30147,-0.885485,0.0692475,-1.30148,-0.885485,0.0692398,-1.28976,-0.904837,0.0944596,-1.48476,-1.02681,0.0947158,-1.49818,-1.00467,0.0693778,-1.49819,-1.00467,0.0693689,-1.48478,-1.02681
838881052,1,0.0910176,-1.28974,-0.959363,0.0912419,-1.30201,-0.940349,0.0692479,-1.30202,-0.940349,0.0692398,-1.28976,-0.959363,0.0944573,-1.48124,-1.08679,0.0947139,-1.49527,-1.06504,0.0693759,-1.49529,-1.06504,0.0693666,-1.48126,-1.08679
838881564,1,0.0910176,-1.28974,-0.987001,0.0912421,-1.30228,-0.968162,0.0692481,-1.30229,-0.968162,0.0692398,-1.28976,-0.987001,0.0944561,-1.47942,-1.11712,0.0947129,-1.49376,-1.09557,0.0693749,-1.49378,-1.09557,0.0693654,-1.47944,-1.11712
838879516,1,0.0910176,-1.28974,-0.877931,0.0912413,-1.30119,-0.858414,0.0692473,-1.30121,-0.858414,0.0692398,-1.28976,-0.877931,0.0944608,-1.48646,-0.997136,0.0947167,-1.49956,-0.974811,0.0693787,-1.49958,-0.974812,0.0693701,-1.48648,-0.997137
838880541,1,0.113281,-1.28667,-0.931978,0.113708,-1.29866,-0.912793,0.0917282,-1.29944,-0.912793,0.0915172,-1.28745,-0.931978,0.12016,-1.47983,-1.05669,0.120648,-1.49354,-1.03475,0.0953261,-1.49445,-1.03475,0.0950847,-1.48072,-1.05669
838880029,1,0.113281,-1.28667,-0.904837,0.113699,-1.29839,-0.885485,0.0917185,-1.29917,-0.885484,0.0915172,-1.28745,-0.904837,0.120222,-1.48157,-1.02681,0.120699,-1.49497,-1.00467,0.095377,-1.49588,-1.00467,0.0951467,-1.48246,-1.02681
838881053,1,0.113281,-1.28667,-0.959363,0.113718,-1.29893,-0.940349,0.0917377,-1.29971,-0.940349,0.0915172,-1.28745,-0.959363,0.120096,-1.47805,-1.08679,0.120596,-1.49207,-1.06504,0.0952736,-1.49297,-1.06504,0.0950214,-1.47894,-1.08679
838881565,1,0.113281,-1.28667,-0.987001,0.113727,-1.2992,-0.968162,0.0917472,-1.29998,-0.968162,0.0915172,-1.28745,-0.987001,0.120031,-1.47623,-1.11712,0.120542,-1.49056,-1.09557,0.0952198,-1.49146,-1.09557,0.0949567,-1.47712,-1.11712
838879517,1,0.113281,-1.28667,-0.877931,0.113689,-1.29811,-0.858414,0.0917087,-1.2989,-0.858414,0.0915172,-1.28745,-0.877931,0.120282,-1.48327,-0.997136,0.120748,-1.49636,-0.974811,0.0954264,-1.49726,-0.974811,0.0952073,-1.48416,-0.997136
838880542,1,0.135473,-1.28588,-0.931978,0.136116,-1.29786,-0.912793,0.114136,-1.29865,-0.912793,0.113709,-1.28666,-0.931978,0.145662,-1.47892,-1.05669,0.146398,-1.49263,-1.03475,0.121076,-1.49353,-1.03475,0.120587,-1.47981,-1.05669
838880030,1,0.135473,-1.28588,-0.904837,0.136106,-1.29759,-0.885485,0.114126,-1.29837,-0.885485,0.113709,-1.28666,-0.904837,0.145724,-1.48066,-1.02681,0.146449,-1.49406,-1.00467,0.121127,-1.49496,-1.00467,0.120649,-1.48155,-1.02681
838881054,1,0.135473,-1.28588,-0.959363,0.136126,-1.29813,-0.940349,0.114145,-1.29892,-0.940349,0.113709,-1.28666,-0.959363,0.145599,-1.47714,-1.08679,0.146345,-1.49116,-1.06504,0.121023,-1.49206,-1.06504,0.120524,-1.47803,-1.08679
838881566,1,0.135473,-1.28588,-0.987001,0.136135,-1.2984,-0.968162,0.114155,-1.29918,-0.968162,0.113709,-1.28666,-0.987001,0.145534,-1.47532,-1.11712,0.146291,-1.48964,-1.09557,0.120969,-1.49055,-1.09557,0.120459,-1.47622,-1.11712
838879518,1,0.135473,-1.28588,-0.877931,0.136096,-1.29732,-0.858414,0.114116,-1.2981,-0.858414,0.113709,-1.28666,-0.877931,0.145785,-1.48236,-0.997136,0.146498,-1.49545,-0.974812,0.121176,-1.49635,-0.974812,0.12071,-1.48326,-0.997137
838880544,1,0.179766,-1.28047,-0.931978,0.180827,-1.29242,-0.912793,0.158888,-1.29397,-0.912793,0.158043,-1.282,-0.931978,0.196691,-1.47303,-1.05669,0.197905,-1.48671,-1.03475,0.17263,-1.48849,-1.03475,0.171663,-1.4748,-1.05669
838880032,1,0.179766,-1.28047,-0.904837,0.180808,-1.29215,-0.885485,0.158869,-1.2937,-0.885485,0.158043,-1.282,-0.904837,0.196814,-1.47477,-1.02681,0.198006,-1.48813,-1.00467,0.172731,-1.48992,-1.00467,0.171786,-1.47654,-1.02681
838881056,1,0.179766,-1.28047,-0.959363,0.180846,-1.29269,-0.940349,0.158907,-1.29424,-0.940349,0.158043,-1.282,-0.959363,0.196566,-1.47126,-1.08679,0.197801,-1.48524,-1.06504,0.172526,-1.48702,-1.06504,0.171537,-1.47303,-1.08679
838881568,1,0.179766,-1.28047,-0.987001,0.180865,-1.29296,-0.968162,0.158926,-1.29451,-0.968162,0.158043,-1.282,-0.987001,0.196438,-1.46944,-1.11712,0.197695,-1.48373,-1.09557,0.17242,-1.48552,-1.09557,0.171409,-1.47121,-1.11712
838879520,1,0.179766,-1.28047,-0.877931,0.180789,-1.29188,-0.858414,0.15885,-1.29343,-0.858414,0.158043,-1.282,-0.877931,0.196934,-1.47647,-0.997136,0.198104,-1.48952,-0.974811,0.172829,-1.49131,-0.974811,0.171906,-1.47824,-0.997136
838880545,1,0.201761,-1.27585,-0.931978,0.203024,-1.28778,-0.912793,0.181152,-1.2901,-0.912793,0.180104,-1.27814,-0.931978,0.222107,-1.46806,-1.05669,0.223552,-1.4817,-1.03475,0.198354,-1.48437,-1.03475,0.197155,-1.4707,-1.05669
838880033,1,0.201761,-1.27585,-0.904837,0.202995,-1.28751,-0.885485,0.181124,-1.28983,-0.885485,0.180104,-1.27814,-0.904837,0.22229,-1.46979,-1.02681,0.223702,-1.48313,-1.00467,0.198505,-1.48579,-1.00467,0.197339,-1.47243,-1.02681
838881057,1,0.201761,-1.27585,-0.959363,0.203053,-1.28805,-0.940349,0.181181,-1.29036,-0.940349,0.180104,-1.27814,-0.959363,0.221919,-1.46629,-1.08679,0.223397,-1.48024,-1.06504,0.198199,-1.48291,-1.06504,0.196968,-1.46893,-1.08679
838881569,1,0.201761,-1.27585,-0.987001,0.203081,-1.28832,-0.968162,0.181209,-1.29063,-0.968162,0.180104,-1.27814,-0.987001,0.221728,-1.46448,-1.11712,0.223237,-1.47874,-1.09557,0.19804,-1.4814,-1.09557,0.196777,-1.46712,-1.11712
838879521,1,0.201761,-1.27585,-0.877931,0.202967,-1.28724,-0.858414,0.181095,-1.28955,-0.858414,0.180104,-1.27814,-0.877931,0.222469,-1.47148,-0.997136,0.223848,-1.48451,-0.974812,0.198651,-1.48718,-0.974811,0.197518,-1.47412,-0.997136
838960343,1,-1.18146,-0.525352,1.8594,-1.19798,-0.533741,1.84468,-1.18762,-0.553271,1.84468,-1.17125,-0.54459,1.8594,-1.30741,-0.589522,2.04086,-1.3255,-0.598709,2.02474,-1.31403,-0.620338,2.02474,-1.29611,-0.610831,2.04086
