isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000726323,0.000603341,-0.0756918,2.13908e-05,1.74573e-05,4.07065e-05,65.129,64.5505
1,0,0.000723967,0.000609245,-0.0804463,1.22212e-05,1.98773e-05,1.89625e-05,81.1133,95.5008
1,0,0.000724204,0.000619367,-0.0341198,2.51558e-05,2.56244e-05,2.96515e-05,43.5001,58.5497
1,0,0.000697164,0.000630507,0.0291016,2.70358e-05,2.66303e-05,3.60275e-05,70.1859,89.1926
1,0,0.000704865,0.000597371,0.0201451,2.6691e-05,2.79535e-05,3.17566e-05,38.6782,56.1174
1,0,0.000649004,0.000580326,0.00210044,3.46033e-05,3.13493e-05,3.41769e-05,45.615,44.2478
1,0,0.000686997,0.000609003,-0.0238937,2.49926e-05,2.98664e-05,3.41532e-05,35.6534,62.7243
1,0,0.000683415,0.000612579,-0.13353,3.63174e-05,2.68622e-05,4.20063e-05,42.0166,63.3864
1,0,0.000670372,0.000610336,0.000125312,3.21495e-05,3.4919e-05,4.2804e-05,58.2863,56.9156
1,0,0.000698964,0.000600267,0.0944058,3.82788e-05,3.60723e-05,4.39163e-05,28.0159,47.8079
1,0,0.000730092,0.000599428,0.0599546,3.67729e-05,3.83511e-05,4.14484e-05,33.4648,34.8392
1,0,0.000692612,0.000579768,-0.0299771,3.50918e-05,5.23306e-05,4.42843e-05,19.2426,27.0841
1,0,0.00076563,0.000573709,-0.0423338,4.11333e-05,4.78272e-05,4.77099e-05,31.8365,45.5479
1,0,0.000791643,0.000602252,0.00847797,4.56466e-05,5.17559e-05,6.38409e-05,15.3075,30.1907
1,0,0.000775681,0.000641683,0.00776944,5.10487e-05,5.01693e-05,9.32493e-05,12.7042,20.3585
1,0,0.000729417,0.00062079,-0.0514804,6.07395e-05,5.70962e-05,7.89505e-05,19.1597,24.0214
1,0,0.00076412,0.000556472,-0.0931216,5.925e-05,5.52079e-05,7.68508e-05,4.79429,8.66951
1,0,0.000713144,0.000550633,0.0157896,7.62978e-05,7.03934e-05,0.000103508,15.402,11.9479
1,0,0.000761681,0.000643179,0.0137234,7.56662e-05,6.25784e-05,0.000102439,7.00976,11.4391
1,0,0.000717162,0.00062151,0.0104003,9.0117e-05,0.000115348,0.000134535,8.6862,8.82501
1,0,0.000634412,0.00075724,-0.029071,0.000101214,0.000107857,0.000219677,11.6041,9.89677
1,0,0.000827419,0.00062037,-0.054452,0.000204994,0.000236823,0.000874591,3.86066,0.654054
1,0,0.000354723,0.000806212,-0.0926022,0.000232924,0.000133935,0.000367333,4.07689,2.71603
1,0,0.000449097,0.000719948,-0.017197,0.000218424,0.000210333,0.000459992,6.29472,4.65242
