pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
12.3273,-1,0.00070999,0.000614716,-0.07569,2.61944,-1.6234,0
2.83442,1,0.000734426,0.000818704,-0.0756954,3.00286,-1.27259,0
