path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_PFJet320_v8,21,hltSingleJet260Regional,HLT1CaloJet,85,2,0,315.33,2.03706,-2.90115,51.363
HLT_PFJet320_v8,21,hltSingleJet260Regional,HLT1CaloJet,85,3,0,295.603,1.20757,-0.203561,39.2879
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,166,0,46.5,0,2.05076,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,20,0,303.591,2.03706,-2.90115,49.4509
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,21,0,288.396,1.20757,-0.203561,38.33
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,22,0,144.609,-0.0855754,0.770051,27.7509
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v9,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,169,-89,618,0,0,0
HLT_DiJet80_DiJet60_DiJet20_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,159,0,252,1.218,-0.349066,0
HLT_DiJet80_DiJet60_DiJet20_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,160,0,252,1.956,-2.79253,0
HLT_DiJet80_DiJet60_DiJet20_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,161,0,148,-0.174,0.698132,0
HLT_DiJet80_DiJet60_DiJet20_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,162,0,120,1.956,2.79253,0
HLT_DiJet80_DiJet60_DiJet20_v5,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,20,0,303.591,2.03706,-2.90115,49.4509
HLT_DiJet80_DiJet60_DiJet20_v5,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,21,0,288.396,1.20757,-0.203561,38.33
HLT_DiJet80_DiJet60_DiJet20_v5,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,22,0,144.609,-0.0855754,0.770051,27.7509
HLT_DiJet80_DiJet60_DiJet20_v5,22,hltQuadCenJet60L1FastJet,HLT1CaloJet,85,20,0,303.591,2.03706,-2.90115,49.4509
HLT_DiJet80_DiJet60_DiJet20_v5,22,hltQuadCenJet60L1FastJet,HLT1CaloJet,85,21,0,288.396,1.20757,-0.203561,38.33
