et,eta,theta,phi
312.15,2.05966,0.253626,-2.88522
291.177,1.21026,0.579462,-0.190016
180.639,-0.0844565,1.65515,0.709109
83.2358,2.1426,0.23363,2.53915
45.7357,-3.25048,3.06412,2.44247
46.1849,-0.832379,2.32095,-0.996044
40.8043,-3.60974,3.08749,-1.20871
37.9491,1.0371,0.681325,1.09632
33.8345,3.00886,0.0986156,-0.132529
33.7168,3.157,0.0850549,2.69141
35.2902,1.11496,0.633754,-1.32319
33.835,-2.0247,2.87904,2.40683
33.2026,0.709783,0.914053,3.12967
30.5792,-2.24584,2.9307,-0.55931
30.3086,3.16737,0.0841787,-1.45974
29.4147,2.59269,0.149358,1.25632
28.2122,-0.718447,2.23438,1.94445
25.8737,-2.7662,3.01596,-1.5915
25.7092,-2.63251,2.99804,-2.70865
25.9124,-1.08255,2.48839,3.10651
22.8213,3.64589,0.0521847,1.41138
20.2042,-4.21441,3.11203,1.83831
19.2483,3.13452,0.086986,-2.49163
19.089,-2.90394,3.03209,1.35886
18.271,1.33886,0.51275,-2.30954
17.8167,-3.83874,3.09856,0.110025
17.6818,-1.3653,2.64166,0.102627
18.3922,0.0419968,1.52881,-0.364562
16.5533,-4.14907,3.11004,-2.34507
16.5906,-0.715947,2.23241,-2.05528
15.5221,4.12055,0.0324683,-0.497432
14.9701,4.20113,0.0299549,2.31303
14.3495,-2.04816,2.88507,0.87549
13.9969,1.21467,0.577049,2.15066
13.4189,4.20442,0.0298565,-2.9315
12.5473,4.42306,0.0239938,0.582705
11.9244,4.3308,0.0263125,-1.82907
9.94957,-4.42145,3.11756,0.858361
9.48641,-4.35823,3.11599,2.93365
9.18487,-4.58445,3.12117,-1.23317
7.88357,2.05255,0.255418,-1.3802
8.61044,0.0616804,1.50915,2.2102
7.56035,-1.53927,2.71892,-1.33892
7.7224,0.0613118,1.50952,-1.52747
6.35238,2.02645,0.262096,0.293335
6.29168,-2.89445,3.03105,0.294967
6.00575,-1.26179,2.58974,1.29352
5.80615,0.543901,1.05188,0.216004
4.47784,4.99612,0.0135281,-1.23641
4.29925,2.13162,0.236185,-0.570255
3.95335,4.74684,0.0173576,1.45906
4.03089,-0.260574,1.82847,-2.78354
3.74975,-3.39455,3.07451,-2.33575
3.72401,1.72304,0.353324,1.49155
3.49508,4.91679,0.0146449,2.81009
3.24557,-5.04704,3.12874,1.90537
