detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838960998,1,1.25815,-0.292001,1.89852,1.27653,-0.295258,1.88398,1.28039,-0.273489,1.88398,1.26195,-0.270557,1.89852,1.39557,-0.316357,2.08135,1.4157,-0.319924,2.06543,1.41997,-0.295816,2.06543,1.39978,-0.292606,2.08135
838961510,1,1.25815,-0.292001,1.93814,1.27667,-0.295283,1.92378,1.28053,-0.273514,1.92378,1.26195,-0.270557,1.93814,1.39381,-0.316045,2.12232,1.41409,-0.319639,2.1066,1.41837,-0.295531,2.1066,1.39802,-0.292294,2.12232
838960486,1,1.25815,-0.292001,1.8594,1.27639,-0.295234,1.84468,1.28025,-0.273464,1.84468,1.26195,-0.270557,1.8594,1.39732,-0.316667,2.04086,1.41729,-0.320207,2.02474,1.42157,-0.296099,2.02474,1.40153,-0.292915,2.04086
838959974,1,1.25815,-0.292002,1.80898,1.27606,-0.295175,1.79421,1.27991,-0.273421,1.79421,1.26195,-0.270558,1.80898,1.39906,-0.316975,1.98905,1.4188,-0.320475,1.97277,1.4231,-0.296227,1.97277,1.40329,-0.29307,1.98905
838962022,1,1.25815,-0.292001,1.97827,1.27681,-0.295307,1.9641,1.28067,-0.273538,1.9641,1.26195,-0.270557,1.97827,1.39204,-0.315731,2.16379,1.41247,-0.319352,2.14826,1.41674,-0.295244,2.14826,1.39625,-0.29198,2.16379
838960999,1,1.26429,-0.270395,1.89852,1.28273,-0.273337,1.88398,1.28583,-0.251446,1.88398,1.26734,-0.248832,1.89852,1.40216,-0.292258,2.08135,1.42234,-0.295479,2.06543,1.42577,-0.271236,2.06543,1.40553,-0.268374,2.08135
838961511,1,1.26429,-0.270395,1.93814,1.28287,-0.273356,1.92378,1.28597,-0.251466,1.92378,1.26734,-0.248832,1.93814,1.40039,-0.292008,2.12232,1.42073,-0.29525,2.1066,1.42416,-0.271008,2.1066,1.40376,-0.268124,2.12232
838960487,1,1.26429,-0.270395,1.8594,1.28259,-0.273317,1.84468,1.28568,-0.251426,1.84468,1.26734,-0.248832,1.8594,1.40391,-0.292507,2.04086,1.42395,-0.295706,2.02474,1.42737,-0.271463,2.02474,1.40729,-0.268623,2.04086
838959975,1,1.26429,-0.270394,1.80898,1.28225,-0.273253,1.79421,1.28535,-0.251377,1.79421,1.26734,-0.248831,1.80898,1.40563,-0.292907,1.98905,1.42544,-0.296058,1.97277,1.42889,-0.271676,1.97277,1.40903,-0.268868,1.98905
838962023,1,1.26429,-0.270395,1.97827,1.28301,-0.273376,1.9641,1.2861,-0.251485,1.9641,1.26734,-0.248832,1.97827,1.3986,-0.291756,2.16379,1.4191,-0.29502,2.14826,1.42252,-0.270777,2.14826,1.40198,-0.267872,2.16379
