pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
32.4451,-0.735666,-2.07098,-1,0.000698112,0.000629794,0.0236354,-15.5603,-28.4704,-26.0808
31.6766,-2.38782,0.900658,1,0.000585116,0.000724929,0.0234889,19.6742,24.8261,-171.02
