et,eta,theta,phi
53.1689,-0.800235,2.29718,-2.09098
43.0905,-2.3777,2.95659,0.926725
29.1524,3.10768,0.0893496,-0.0116353
25.3985,3.0155,0.0979646,2.75478
25.8358,1.49947,0.439293,0.138177
24.6316,-3.118,3.05316,-2.92965
23.2537,1.94334,0.284514,2.32714
21.2624,2.86688,0.113629,1.30793
20.2384,2.92987,0.106707,-1.12322
19.8211,4.31335,0.0267756,2.30075
17.673,2.16714,0.228017,-2.36062
17.9578,0.977625,0.719651,1.38455
16.7095,4.3923,0.0247433,-1.00351
15.3721,-3.13441,3.0546,-0.0543932
15.7161,-1.28816,2.60341,2.83826
15.772,1.21625,0.576189,-0.92471
16.8071,0.183802,1.38802,2.13674
15.4576,-0.503514,2.05429,0.636798
14.8358,0.977255,0.719895,2.94406
13.8957,-3.27584,3.06606,-1.81194
13.4728,-4.35926,3.11602,-2.76858
13.4616,3.11412,0.0887764,-2.27233
13.1824,4.1983,0.0300399,0.748088
13.0914,-1.51167,2.70746,0.585071
13.815,0.282193,1.29228,-1.7786
11.2334,-2.22978,2.92731,3.03963
10.381,-4.12475,3.10926,-0.169136
10.1308,-4.32943,3.11524,1.00605
9.60627,4.21244,0.0296182,-2.84981
9.86383,-0.522967,2.07144,-0.948247
9.1757,0.342216,1.23507,-0.12986
8.65487,-1.14476,2.52527,1.91333
7.68605,-3.9486,3.10303,2.3493
7.61439,-4.57839,3.12105,-1.46089
7.59617,1.84,0.315003,1.2904
7.72095,0.0429939,1.52782,-2.93131
6.96099,-2.9045,3.03215,2.44061
6.81319,-1.62694,2.75348,-1.2585
6.04174,-2.02692,2.87962,1.86181
5.83348,4.9564,0.0140762,-1.93587
5.57297,4.07236,0.0340709,-0.277442
5.35108,-3.42232,3.07634,-0.967506
4.58263,-2.35273,2.95195,-1.77322
4.5267,-4.93225,3.12717,2.57088
4.47561,-2.12182,2.9031,-0.377596
4.37431,3.82123,0.0437945,-1.74605
3.72945,3.70938,0.0489758,1.74959
3.62369,1.87879,0.303204,-3.13956
