eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.66529,-1.08829,1.17138,1,0,0.772732,0.719767,0.392832,0.749662,0.749662,0,0,,-999,0,0,,,1
-0.595255,-2.30268,2.81475,1,0,1.14785,0.86308,0.846218,0.261246,0.261246,0,1.07096,,-999,0,0,,,1
-1.01152,-0.573575,1.53501,1,0,1.4075,1.11243,0.560563,0.670843,0.670843,0,0.855753,,-999,0,0,,,1
0.926601,-0.505099,0.909583,1,1.75092,0,0.743919,0,3.13768,1.18246,0.883462,0,,-999,0,0,,,1
-0.0195643,-0.341307,4.84051,-1,4.01808,0,1.03449,0.704867,0.386411,0.214015,0,0.833618,,-999,0,0,,,1
1.79101,-2.21077,1.45372,-1,0,5.40226,0,1,0,0,0,2.7963,,-999,0,0,,,1
0.472347,-1.20856,1.74316,-1,8.41165,1.75772,1.99122,0.642927,1.46688,1.46688,0,0,,-999,0,0,,,1
1.12091,-1.20679,12.7171,-1,11.1703,4.59509,1.99122,0.870468,1.04657,0.55232,0,6.81688,,-0.916456,0,0,,,1
1.31638,-1.89733,107.839,-1,31.4157,5.90096,30.895,0.761489,1.12499,1,1.05798,3.37902,,-999,0,0,,,1
-0.844822,1.41565,34.9471,-1,3.33083,144.054,10.514,0.838254,2.5711,0.775909,2.09693,13.1611,,-999,0,0,,,1
-1.72498,0.761388,2.4294,-1,0,0,1.92215,0.274051,2.99199,1.50421,0,0,,-999,0,0,,,1
-1.17872,-1.34061,3.65696,-1,0,0,1.66789,0.386013,0.714142,0.714142,0.714142,0,,-999,0,0,,,1
2.02861,-1.30695,2.9082,-1,0,0,1.97644,0,4.96319,1.94481,0.952772,0,,-999,0,0,,,1
-0.675462,0.0931994,3.41899,-1,0,0.581581,0,1,0,0,0,0.482557,,-999,0,0,,,1
1.47446,2.52603,2.41627,-1,0.844796,0,1.21815,0.473098,1.54895,1.05826,0,0,,-999,0,0,,,1
-0.187763,0.631784,2.71962,1,1.10919,0.528438,2.06405,0.351753,1.69806,1.18994,1.18994,0.302731,,-999,0,0,,,1
0.0118601,1.62449,4.37296,1,3.23619,1.12108,3.14346,0.231726,2.78471,1.52155,0.708339,0.295388,,-999,0,0,,,1
-1.93712,-1.75328,5.06712,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.51851,2.63392,12.9699,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.99962,-0.876099,5.14672,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.19659,1.42186,3.15726,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.80657,0.312641,3.27889,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.9392,1.21559,3.42732,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.46401,1.84697,3.8411,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.77648,-0.0430879,4.00754,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.20052,1.68743,4.05611,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.62389,-2.32708,4.12805,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.04633,2.70494,4.7755,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.15869,-1.52397,4.7952,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.15608,-0.503156,4.89513,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.88167,0.918256,5.04744,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.80212,-1.82451,3.0299,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.54058,2.53552,5.09553,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.02085,1.13136,10.7147,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.71061,-2.18496,5.25641,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.39209,0.67721,5.65953,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.75938,-1.48639,5.9715,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.09943,-2.77702,5.99818,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.33664,-0.80235,6.0455,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.97892,-2.6825,6.09849,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.82798,0.036992,6.32223,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.76698,-1.30548,6.58656,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.88366,2.56839,6.59129,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.96657,-2.95429,6.82174,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.46784,0.558742,6.8319,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.8801,2.95406,7.86581,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.92411,-0.830313,9.2265,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.22158,0.0272323,1.05699,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-2.39727,2.02919,0.977653,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.58056,0.584687,1.6303,1,0,0,2.38915,0,2.48603,1.52948,1.52948,0,,-999,0,0,,,1
2.54936,2.03172,1.70012,-1,0,0,2.83108,0,2.89351,2.21539,0.678124,0,,-999,0,0,,,1
1.33971,-3.08773,1.19472,1,0,0,0,1,0,0,0,1,,-999,0,0,,,1
-0.304763,-3.13443,1.34564,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
0.573225,0.772672,1.82386,1,0.542577,0,2.02529,0,1.34579,1.12781,1.12781,0,,-999,0,0,,,1
0.182252,2.94719,0.640457,-1,0.840523,0,0.116419,0.30525,0.585211,0.585211,0.585211,0.257123,,-999,0,0,,,1
0.598665,-2.08071,4.67632,-1,1.23174,0.620076,1.84262,0.211035,1.02824,0.749967,0,0.275038,,-999,0,0,,,1
-0.378092,2.06422,3.07383,-1,1.9069,1.12108,0,1,0,0,0,0,,-999,0,0,,,1
0.542175,1.62375,0.644562,-1,3.3928,0,3.14346,0,6.64887,4.24426,0,0,,-999,0,0,,,1
