isValid,isFake,pos,xError,yError,zError,chi2,ndof
1,0,0.000671142,0.000598643,-0.0616881,2.17628e-05,2.26359e-05,1.84117e-05,49.5832,41.5492
1,0,0.000705473,0.000624959,-0.038643,2.58657e-05,2.68967e-05,3.28694e-05,86.7008,103.85
1,0,0.00070205,0.000619793,0.00864678,3.02505e-05,3.37584e-05,4.20048e-05,33.576,46.9375
1,0,0.000726145,0.00053133,0.0240261,5.68841e-05,6.74955e-05,8.74512e-05,18.5971,17.69
1,0,0.00081925,0.000559641,-0.0110859,8.25272e-05,6.40084e-05,6.5717e-05,12.6757,14.7323
1,0,0.000761703,0.000589238,0.0826181,6.84718e-05,6.29907e-05,7.18323e-05,16.6694,23.2374
1,0,0.000813781,0.000816272,-0.0596397,0.000136872,9.41341e-05,0.000102964,7.48715,8.55958
1,0,0.000819504,0.000693579,-0.00869723,0.00016094,0.000149064,0.000345856,12.4587,4.51502
1,0,0.000744903,0.000627694,-0.0240279,8.58803e-05,0.000108808,0.000137141,7.54714,6.45162
1,0,0.000482236,0.000225447,0.105338,0.000223822,0.000116639,0.000187783,5.51295,2.4224
