energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
39.1053,37.2752,0.312086,-0.738311,0.00070572,0.000610879,-0.0616836,0.125858,0.125858,0,18.9921,25.8775,25.4205,28.1167,10.7709,0.0106736,0.0106936,0.675473,0.920358,0.651485,12.6661,5.87774,5.87774,0,20.9435,20.9435,3,3,11.3975,4.4294,4.4294,0,20.9435,20.9435,3,3
63.0349,30.0835,-1.37033,1.9587,0.00070572,0.000610879,-0.0616836,0,0,0,39.9849,44.7033,42.6156,48.9103,18.3469,0.00925968,0.00939858,0.817516,0.913987,0.69837,3.78327,1.00561,1.00561,0,0.393934,0.393934,1,1,3.50169,0.461916,0.461916,0,0.393934,0.393934,1,1
26.1648,13.1097,-1.31455,1.95949,0.00070572,0.000610879,-0.0616836,0,0,0,18.9263,20.3895,21.1544,26.0584,16.7457,0.018312,0.0189122,0.726302,0.782456,1.06441,19.5947,1.00561,1.00561,0,0.905191,0.905191,2,2,18.8775,0,0,0,0.393934,0.393934,1,1
