pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
3.59408,-1,0.000729544,0.000583252,-0.0259436,0.785895,-1.50158,0
10.4293,1,0.000718295,0.000594759,-0.0274357,-2.33635,-0.203421,0
