pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
3.59422,-1,0.000731199,0.000581598,-0.0259459,0.785905,-1.50157,0
10.5047,1,0.000712609,0.000600224,-0.0274376,-2.33635,-0.203402,0
6.03755,1,0.000711145,0.000601878,-0.0274291,-2.25802,-0.242959,0
3.65229,-1,0.00068924,0.000618477,-0.0276178,0.925831,-1.39024,0
1.12867,1,0.000865667,0.000703657,0.0454042,2.17796,-1.86235,0
0.915234,1,0.000644296,0.000589289,-0.0263082,1.78244,-2.32535,0
