energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
20.9097,20.7528,0.122869,-0.49913,0.000725743,0.000580932,-0.0263132,0.239724,0.239724,0,5.63751,7.6724,7.21608,12.5293,4.3539,0.0149754,0.0149218,0.449946,0.612356,0.343209,11.1251,6.35246,6.35246,0,17.1129,17.1129,3,3,8.00877,4.24199,4.24199,0,16.1825,16.1825,2,2
68.1629,16.715,-2.08336,2.25417,0.000725743,0.000580932,-0.0263132,0.254113,0.240475,0.0136379,21.6404,42.3918,41.1686,52.7966,14.9336,0.0431764,0.0547647,0.409882,0.802926,0.673929,11.1209,10.6271,10.1254,0.501718,22.1786,22.1786,5,5,9.28502,5.69988,5.46818,0.231698,22.1786,22.1786,5,5
