isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000697498,0.000661951,-0.0364794,1.90696e-05,2.15661e-05,2.83774e-05,64.5783,69.1092
1,0,0.000717048,0.000621374,-0.0959888,2.24223e-05,2.27332e-05,3.21269e-05,70.6005,89.3278
1,0,0.000685165,0.000652324,0.0144,2.19502e-05,2.08161e-05,2.71765e-05,71.2617,97.763
1,0,0.000720541,0.000616964,-0.037333,2.20191e-05,2.02389e-05,2.39868e-05,59.8339,82.305
1,0,0.000650837,0.000609614,0.0358714,3.07516e-05,3.53277e-05,4.04712e-05,25.3847,38.7104
1,0,0.000724928,0.000657501,-0.0143632,3.31756e-05,3.30542e-05,4.3344e-05,47.354,69.4047
1,0,0.000732509,0.000648648,-0.0017964,3.8512e-05,4.51382e-05,5.09396e-05,23.2632,36.0655
1,0,0.000680708,0.00069186,-0.052939,3.8985e-05,3.74743e-05,5.32412e-05,40.4923,53.4859
1,0,0.000722501,0.000620466,0.0508316,4.05474e-05,3.60944e-05,5.82828e-05,28.2574,42.4028
1,0,0.000830024,0.000591201,0.0463215,4.38594e-05,5.03528e-05,5.21477e-05,33.2758,41.2465
1,0,0.000769467,0.000813973,-0.0153114,6.24114e-05,6.72735e-05,0.000109254,14.7962,17.5594
1,0,0.000723678,0.000572336,0.0325074,8.58787e-05,7.79472e-05,0.000104262,13.5389,17.4488
1,0,0.000667393,0.000717957,-0.00819772,7.80779e-05,6.69265e-05,8.83078e-05,14.6528,19.7822
1,0,0.00068237,0.000627765,-0.0391334,6.96322e-05,7.38881e-05,0.000134136,6.62116,16.5797
1,0,0.000775656,0.000565487,0.0525829,0.000112628,7.95235e-05,0.000101517,10.5395,18.444
1,0,0.00069542,0.000846822,-0.0263757,0.000102321,0.000105198,0.00016359,11.1689,11.3205
1,0,0.000683496,0.000706461,-0.025021,0.000139836,0.00011621,0.000128721,3.16508,8.75862
1,0,0.000848514,0.00067904,-0.0575458,0.000129358,0.000114277,0.000123802,3.61162,4.74758
1,0,0.000814634,0.000474403,0.000843784,0.000133513,0.00016726,0.000207553,3.903,8.75369
1,0,0.000133737,0.00105939,-0.0314148,0.000261693,0.0002449,0.000418442,3.90311,2.85674
