et,eta,theta,phi
76.9009,0.643079,0.967946,-1.90897
42.5721,-0.334232,1.89897,-1.34064
37.4202,0.872129,0.791956,0.422404
35.4239,-1.98621,2.86887,1.0743
34.7686,1.87,0.305839,2.71612
34.3024,-1.84321,2.82758,-2.26441
33.1435,0.372871,1.20628,2.06155
28.6105,2.94368,0.105246,2.93548
28.4657,-3.32994,3.07003,-0.543616
28.9261,-1.14458,2.52517,0.440656
30.2078,0.366817,1.21194,-0.36874
27.4159,-1.88611,2.84056,-0.743969
27.3517,-1.13697,2.52076,2.93047
25.9837,3.34277,0.0706483,-2.26297
27.8421,0.173551,1.39811,-2.9682
23.6952,-2.99273,3.04138,1.68656
23.5946,-3.45325,3.07833,2.79108
21.9403,4.31847,0.0266389,-2.57487
21.3299,1.50104,0.438627,-1.19323
20.3556,3.7396,0.0475183,-0.549648
20.089,2.74805,0.12793,-1.32089
20.0939,-2.15182,2.91009,2.74347
20.195,-1.07259,2.48232,1.87547
19.159,4.18792,0.0303534,0.524258
20.7395,-0.137208,1.70758,1.10163
18.775,2.05933,0.253708,1.68573
18.6982,1.98101,0.274131,-0.128258
18.52,-3.20372,3.06042,0.583391
16.1224,2.85361,0.115144,0.969684
16.0004,-4.05305,3.10686,1.57047
15.709,-4.30325,3.11455,-0.80269
15.2215,-3.12988,3.0542,-1.44131
14.9607,3.31552,0.0725986,2.15348
14.0244,-3.5074,3.08166,-2.42002
13.7877,1.60075,0.398146,-2.64242
13.2447,-4.4797,3.11892,0.493774
11.6644,4.37226,0.0252439,1.59199
11.5558,3.0329,0.0962771,-0.05095
10.4401,4.27167,0.027915,-1.52532
9.76197,-4.63593,3.1222,-1.93711
9.61971,4.16651,0.0310102,2.8034
9.33638,1.21116,0.578969,1.25765
7.65284,-4.53951,3.12024,3.06048
7.34241,-0.762816,2.26886,-2.28344
6.96638,-2.23443,2.9283,0.067452
6.69586,-2.72849,3.01114,-2.49827
6.62174,4.76514,0.017043,-0.346753
4.76873,-4.97652,3.1278,1.8812
4.15352,5.01538,0.01327,0.669961
3.40311,-0.575343,2.1168,-0.392206
3.15434,4.98632,0.0136613,2.28894
