isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.00068866,0.000652143,0.0778856,1.64752e-05,1.52818e-05,3.08983e-05,62.546,84.5586
1,0,0.000694653,0.000669049,-0.0716192,1.80468e-05,1.6121e-05,2.08889e-05,88.4657,132.125
1,0,0.000694586,0.000643906,0.0231947,2.08408e-05,1.92058e-05,2.69681e-05,90.2047,122.48
1,0,0.000752767,0.000585999,0.0602744,3.1374e-05,3.72381e-05,5.10587e-05,18.2153,35.9531
1,0,0.000664413,0.000640926,-0.0531903,3.16973e-05,4.4544e-05,4.51102e-05,40.8204,49.9661
1,0,0.000684405,0.000626665,0.130959,4.1803e-05,4.29077e-05,5.46005e-05,25.4513,25.6584
1,0,0.000674767,0.000686849,-0.111321,4.87293e-05,4.23992e-05,6.55292e-05,26.7673,31.9711
1,0,0.000644633,0.000589019,-0.012945,6.49744e-05,6.14653e-05,0.00012481,13.6855,19.9895
1,0,0.000650753,0.000683905,0.0260051,7.8535e-05,9.85087e-05,0.000191563,8.43114,16.5697
1,0,0.000582349,0.000586455,-0.0150992,9.13877e-05,9.09646e-05,0.000178071,10.5071,12.4738
1,0,0.000634843,0.000769783,-0.0668012,0.000161726,0.000137432,0.000184588,3.94691,4.71495
