et,eta,theta,phi
80.5849,-1.92455,2.85176,-3.019
71.0931,-3.28245,3.06656,0.0628921
33.9161,1.07814,0.655885,-2.3023
33.8213,0.706607,0.916571,0.586137
31.4859,1.73319,0.349828,0.822236
32.3291,-1.11424,2.50741,-1.15504
28.3915,-3.1745,3.05801,2.94363
30.0795,-0.615123,2.15044,2.95399
27.5055,3.34833,0.0702571,2.88526
25.1812,-2.10817,2.89986,-0.554781
22.8369,2.94952,0.104634,-0.60474
22.2939,3.62841,0.0531041,1.10817
21.9391,-0.418253,1.97736,-2.23317
20.0418,-1.38711,2.65202,0.382516
19.2627,1.60797,0.395356,-0.523911
18.1515,-3.22048,3.06176,1.67119
16.6205,2.67024,0.138251,-1.61848
16.4299,2.89198,0.110819,1.99421
16.1711,-4.09016,3.10812,-2.25239
17.4889,-0.371441,1.93398,1.71635
15.8605,2.60768,0.147144,0.613025
15.3829,-3.29911,3.06779,-0.969002
14.3584,3.6005,0.0546067,-2.36231
14.6436,-1.46732,2.68843,1.52122
13.5416,3.84882,0.0426034,-0.0287519
12.1739,-1.36175,2.63996,-2.24246
11.7982,-4.07966,3.10777,0.692261
12.5446,0.246437,1.32682,-1.27873
12.2687,0.941878,0.74353,3.06238
11.218,-2.51652,2.98046,0.506279
10.9327,-2.65562,3.00131,-1.77234
9.64537,3.95666,0.0382491,-1.24624
9.33456,4.32291,0.0265209,2.37817
9.44562,0.591673,1.0109,1.69199
8.90962,2.03949,0.258737,-2.73137
8.52325,1.59433,0.400644,1.90368
8.18352,4.69628,0.0182579,1.20073
7.30599,-4.34833,3.11574,1.81902
7.31679,1.65346,0.3782,-1.45529
7.20312,4.5092,0.0220136,-2.80696
7.1572,0.0839608,1.48693,-0.348729
5.93583,-4.38812,3.11675,-0.499646
5.93192,-2.09607,2.89694,2.15948
5.84618,-4.44148,3.11804,2.89163
5.75711,-1.19586,2.5542,2.43471
5.51123,-0.510278,2.06027,0.309014
4.6308,4.7406,0.0174663,-0.28264
4.35631,-4.81601,3.12539,-1.54361
4.19456,4.79993,0.0164602,-1.68576
