pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000699467,0.000616373,-0.0131008,-0.797079,0.0234751,-2.15291,-0.723304,-0.767771,-3.16813,0.0627772,-0.716724,-1.90431
0.000705058,0.000721886,0.0776873,-3.5817,-0.226816,-12.9608,-0.892068,0.0705214,-3.16813,-3.42278,0.747222,-12.6631
0.000688471,0.000824826,-0.0718138,-1.01596,-0.0305422,-0.527337,-0.848315,-0.952126,-0.814658,0.097295,-0.972933,-0.510637
0.000710197,0.000626976,0.0604798,-1.275,-0.170442,-0.321452,-1.13317,0.584895,-0.278347,-0.580674,1.11718,-0.314143
0.000702162,0.000701073,0.07806,-1.94605,-0.25814,-5.11209,-1.19662,0.278546,-3.16813,-1.58173,1.03049,-4.89106
0.00071003,0.000642119,0.0779149,-6.83959,-0.762435,-21.3489,-1.02613,-0.203034,-3.16813,-6.56908,-1.87882,-21.1523
0.000716665,0.000577703,0.0780406,-2.61404,-0.267334,-7.4812,-1.06021,-0.381893,-3.16813,-2.11702,-1.3979,-7.2482
0.000708151,0.000653005,0.0780008,-5.5477,-0.896649,-19.6904,-0.894469,-0.231422,-3.16813,-5.22725,-1.8656,-19.4654
0.000703733,0.000672688,0.0778353,-5.53806,-1.0987,-16.7565,-1.0925,-0.0952534,-3.16813,-5.55758,0.101948,-16.3825
0.000715103,0.000599744,-0.0715893,-2.17334,-0.974669,1.72945,-1.26769,-0.138408,0.871044,-2.30347,0.473505,1.70977
0.000706149,0.000637679,0.0228679,-1.1942,-0.481435,-2.25405,-0.693607,-1.07009,-2.37942,0.0446136,-1.22254,-2.17595
0.000724646,0.0006112,0.0780483,-1.29693,-0.653384,-2.04733,-0.699095,-1.06652,-1.80259,-0.0737741,-1.40564,-1.98542
0.000714617,0.000614619,-0.0710492,-2.82585,-1.80018,-1.15248,-1.19896,-0.434389,-0.514246,-3.28508,-0.418019,-1.14197
0.000735222,0.000603497,0.0601299,-1.10387,-0.801414,1.48717,-1.2731,-0.0734856,1.53192,-1.13499,0.644856,1.43169
0.00065104,0.000702977,-0.0715152,-0.700035,-0.536986,0.712968,-1.20279,0.42366,1.14907,-0.194845,0.827189,0.686752
