pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000699467,0.000616373,-0.0131008,-0.347184,0.010225,-0.937741,0.797425,3.11215,-1.71899,-1,36.3624,37
0.000705058,0.000721886,0.0776873,-0.266326,-0.0168655,-0.963735,3.58887,-3.07835,-1.99588,1,1.57101,3
0.000688471,0.000824826,-0.0718138,-0.887246,-0.0266727,-0.460526,1.01642,-3.11154,-0.497978,-1,25.216,17
0.000710197,0.000626976,0.0604798,-0.961612,-0.128548,-0.242441,1.28634,-3.0087,-0.247366,1,10.0629,17
0.000702162,0.000701073,0.07806,-0.355375,-0.0471397,-0.933534,1.9631,-3.00971,-1.68521,1,19.1983,13
0.00071003,0.000642119,0.0779149,-0.304921,-0.0339907,-0.951771,6.88195,-3.03058,-1.85026,-1,18.3685,23
0.000716665,0.000577703,0.0780406,-0.32967,-0.0337149,-0.943494,2.62767,-3.03968,-1.76895,-1,23.5154,35
0.000708151,0.000653005,0.0780008,-0.270928,-0.0437888,-0.961603,5.61969,-2.98135,-1.96677,-1,43.6288,45
0.000703733,0.000672688,0.0778353,-0.313201,-0.0621363,-0.947652,5.64599,-2.94574,-1.80823,1,40.8329,33
0.000715103,0.000599744,-0.0715893,-0.738343,-0.331122,0.587543,2.38188,-2.72001,0.673906,1,11.6217,18
0.000706149,0.000637679,0.0228679,-0.460035,-0.185461,-0.868315,1.28759,-2.75838,-1.32619,-1,16.4384,19
0.000724646,0.0006112,0.0780483,-0.516689,-0.260304,-0.815644,1.45222,-2.67492,-1.14366,-1,10.9533,16
0.000714617,0.000614619,-0.0710492,-0.797541,-0.508066,-0.325265,3.35054,-2.57438,-0.337524,1,14.0408,15
0.000735222,0.000603497,0.0601299,-0.547001,-0.397126,0.73694,1.36411,-2.51362,0.943749,1,11.1799,18
0.00065104,0.000702977,-0.0715152,-0.61713,-0.473391,0.628531,0.882272,-2.48725,0.738984,1,5.64992,11
0.000530797,0.000833906,0.0233026,-0.571954,-0.518009,-0.636031,0.920793,-2.40565,-0.751479,1,13.1939,14
0.000693345,0.000654739,0.0232067,-0.423661,-0.374868,-0.824612,2.65549,-2.41722,-1.17106,1,20.5374,15
0.000569261,0.000806188,0.0228566,-0.485971,-0.400613,0.776751,1.58549,-2.45218,1.03713,-1,7.86166,13
0.000969332,0.000365231,-0.071115,-0.37111,-0.362729,0.854813,1.62095,-2.36761,1.27376,1,8.17808,18
0.000650327,0.000678576,-0.0714743,-0.273527,-0.379099,0.884006,1.40936,-2.19582,1.39381,-1,13.898,17
0.000392263,0.00083926,-0.0723163,-0.215402,-0.33834,0.916039,0.803895,-2.13772,1.56383,-1,9.77393,3
0.000792958,0.000607105,0.023143,-0.303347,-0.762365,-0.571647,0.75057,-1.94949,-0.649967,1,5.95243,9
0.000596803,0.00068333,0.0230291,-0.192121,-0.504554,0.841733,0.855562,-1.93462,1.22709,1,3.57371,7
0.000719608,0.000637118,-0.0716582,-0.326381,-0.837162,-0.438903,1.32229,-1.94254,-0.470872,1,3.0865,9
0.000723493,0.000637004,0.0236873,-0.132649,-0.474425,-0.870244,0.946415,-1.84343,-1.33408,1,29.2309,24
0.000511486,0.000691482,-0.0715498,-0.199827,-0.821883,-0.533458,0.877228,-1.8093,-0.594967,1,4.18865,13
0.000692701,0.000647421,-0.071587,-0.214277,-0.938415,-0.271039,1.0206,-1.79529,-0.277985,1,20.442,15
0.000783805,0.000617042,0.0232278,-0.297947,-0.935046,-0.192138,1.05175,-1.87927,-0.194556,-1,16.4264,15
0.000770303,0.000636336,-0.07189,-0.0858868,-0.606703,0.790275,1.02405,-1.71142,1.07216,-1,11.088,12
0.000693932,0.000638561,0.130959,-0.0401992,-0.551195,-0.833407,2.48042,-1.6436,-1.19919,1,6.58076,6
0.000703935,0.00064689,-0.071518,-0.0112475,-0.420294,-0.907318,1.79319,-1.59755,-1.51214,-1,8.16374,11
0.000687372,0.000646068,-0.0531465,0.0152422,-0.797806,-0.602722,2.26942,-1.55169,-0.697411,1,3.43482,10
0.000888323,0.000661112,0.060405,0.0494919,-0.432955,-0.900056,1.13002,-1.45698,-1.47251,1,8.32358,7
0.00119463,0.000723151,-0.0745136,0.068489,-0.453124,-0.888812,0.800261,-1.42078,-1.41624,-1,27.7573,35
0.0007047,0.000647961,-0.053124,0.159305,-0.811972,-0.561537,1.62261,-1.37706,-0.635075,-1,3.45094,10
0.000581991,0.000594921,-0.0715757,0.332393,-0.71182,-0.61873,1.85774,-1.13393,-0.722945,-1,0.599364,3
0.000605863,0.000606735,-0.0715259,0.2683,-0.584139,-0.766027,1.20267,-1.14023,-1.01064,-1,9.06409,16
0.00100965,0.000843235,-0.0713871,0.281418,-0.453326,-0.845754,0.854674,-1.01523,-1.24105,1,4.08692,3
0.00073798,0.000660975,0.0598286,0.206725,-0.299906,0.931301,1.25842,-0.967287,1.66811,1,58.3883,45
0.000572958,0.000564643,-0.0534201,0.415928,-0.626404,-0.659259,0.83346,-0.984647,-0.791502,-1,18.0837,15
0.00068769,0.000642105,-0.071556,0.36295,-0.441698,0.820469,1.40484,-0.882954,1.15825,1,20.9597,17
0.000702023,0.000632641,0.0778719,0.497772,-0.590364,-0.635369,2.24954,-0.870286,-0.750368,-1,14.7183,14
0.000740869,0.000688945,0.0232013,0.262139,-0.205939,0.9428,0.920939,-0.665905,1.76267,1,37.0584,27
0.000661274,0.000606041,-0.0717645,0.211279,-0.167155,0.963027,1.13987,-0.669327,1.98602,1,17.6501,33
0.000703663,0.000630744,0.0779744,0.210832,-0.158063,-0.964658,2.32882,-0.643314,-2.00901,1,30.802,41
0.000678834,0.000611634,-0.0132749,0.235998,-0.155212,-0.959278,1.45031,-0.581757,-1.93678,1,27.3873,35
0.000764336,0.000741326,-0.0714427,0.55306,-0.413944,-0.723032,1.01123,-0.642516,-0.913969,-1,10.799,17
0.000542048,0.000407993,-0.0715657,0.819403,-0.520064,-0.241064,0.88496,-0.565534,-0.245904,-1,22.3321,14
0.000721507,0.000672125,0.0778254,0.941322,-0.324643,-0.0923058,1.16207,-0.332106,-0.0925693,1,8.84059,9
0.000707891,0.000609649,0.131101,0.903865,-0.27411,0.328469,0.982384,-0.294449,0.341111,1,18.7171,18
0.00071128,0.000643237,0.0780493,0.370718,-0.0978867,0.923573,1.95577,-0.258154,1.6128,1,24.6994,33
0.000692833,0.000666345,-0.111346,0.418661,-0.0821419,-0.90442,0.97788,-0.193741,-1.49598,1,19.9015,19
0.000697024,0.000589599,-0.111356,0.880503,0.111828,-0.460661,0.974907,0.126328,-0.49815,-1,3.52847,12
0.000762758,0.000403769,0.0226102,0.411428,0.100997,-0.905829,0.884599,0.24072,-1.50378,1,2.39524,3
0.000659038,0.000766141,-0.111353,0.45687,0.118759,0.88157,1.6781,0.254312,1.38277,-1,13.936,22
0.000704104,0.000642885,0.0230644,0.33126,0.108911,-0.937233,0.872791,0.317646,-1.71479,-1,30.7439,39
0.000711777,0.000624,0.023152,0.786329,0.320767,0.528011,0.970766,0.387324,0.587383,-1,7.64373,13
0.000716366,0.000615143,0.0230582,0.896644,0.398213,-0.193534,1.00365,0.417949,-0.196006,-1,9.4315,18
0.000652076,0.000726186,-0.0715556,0.214577,0.113309,0.970112,1.86621,0.485841,2.0942,1,33.5543,35
0.000699017,0.000636832,-0.0716448,0.83314,0.417745,0.362446,3.18908,0.464775,0.379699,-1,12.0318,13
0.000792708,0.00050078,0.0234935,0.48146,0.30048,0.823352,0.762644,0.557953,1.16714,1,18.836,18
0.000685574,0.000660464,-0.0717291,0.524719,0.325596,0.786548,1.54764,0.555367,1.06231,1,8.88299,18
0.000730121,0.000599953,-0.0715398,0.263945,0.202942,-0.942946,1.1272,0.655476,-1.76398,1,28.2863,31
0.00076047,0.000582896,0.130954,0.52946,0.434027,0.728898,1.45484,0.68667,0.926372,-1,15.1147,14
0.000726429,0.000625541,0.0781085,0.243457,0.278372,0.929106,1.23751,0.852208,1.65181,1,46.3218,39
0.000659998,0.000685075,0.130847,0.321522,0.374945,0.869505,1.06896,0.861954,1.33105,1,1.36428,3
0.000788101,0.00057136,0.0232306,0.291918,0.344668,-0.892181,1.46004,0.868073,-1.43252,-1,4.73791,7
0.000736345,0.000623155,0.0775515,0.281807,0.445544,0.84975,0.910878,1.00682,1.25525,-1,17.2842,21
0.000632864,0.000685935,-0.0533077,0.264296,0.419618,-0.868371,0.78556,1.00872,-1.32642,-1,1.83775,1
0.000516899,0.000738078,0.026265,0.120654,0.236556,-0.964098,1.21194,1.09914,-2.00099,1,36.1677,39
0.000640218,0.000663177,-0.071678,0.196475,0.658304,-0.726659,1.19756,1.28076,-0.921612,-1,26.9275,13
0.000776167,0.000627507,0.0602148,0.147121,0.767288,-0.624199,1.82982,1.38135,-0.731856,-1,15.6023,16
0.000688123,0.000644675,-0.0153133,0.027355,0.922165,0.385828,1.07241,1.54114,0.406889,1,3.48071,3
0.000645894,0.000646071,0.0777555,0.0993589,0.993067,0.0628186,0.770612,1.47108,0.0629014,-1,23.6587,17
0.000700447,0.000644279,-0.0142702,-0.0113563,0.348447,0.93726,0.904575,1.60338,1.71501,1,4.4872,13
0.00068598,0.000638274,0.0780005,-0.0548321,0.994139,-0.0931705,1.51132,1.6259,-0.0934415,1,18.7685,16
0.000654937,0.000635516,0.023157,-0.0704283,0.506554,0.859327,1.39946,1.70894,1.29077,1,25.83,19
0.00059974,0.000620703,-0.0717374,-0.268359,0.954007,0.133618,0.902651,1.84501,0.134422,1,9.2665,8
0.000584634,0.000615508,0.0778101,-0.180633,0.940962,-0.28629,0.938182,1.76046,-0.29452,-1,30.8808,14
0.000712252,0.000643128,0.0595665,-0.124226,0.190733,-0.97375,2.00782,2.14809,-2.16001,-1,35.3619,33
0.000686988,0.000640799,-0.0715585,-0.445904,0.480436,-0.755216,1.33111,2.31893,-0.984985,1,9.25796,15
0.000751473,0.000708141,0.131365,-0.243348,0.120541,-0.96242,1.15075,2.68168,-1.97773,-1,33.0764,37
0.000727699,0.000690952,0.07788,-0.247409,0.083854,-0.965276,4.47373,2.81482,-2.01797,1,47.4045,37
0.000669465,0.000479947,0.077724,-0.822308,0.210233,-0.528783,0.825187,2.89129,-0.588454,-1,17.0657,16
0.000702158,0.000684721,-0.0716045,-0.911594,0.20192,-0.358086,1.89774,2.92361,-0.374688,-1,7.37498,13
