et,eta,theta,phi
398.922,1.27288,0.546063,2.65169
339.435,-0.12469,1.69516,-0.378664
92.1421,-0.59232,2.13124,2.85081
81.9883,0.930378,0.751347,-1.93124
50.7393,1.25567,0.555064,-0.268071
51.1286,0.998938,0.705716,1.76364
45.4209,1.89736,0.297711,0.991714
46.0186,-1.64706,2.76102,1.58436
41.3248,-3.29901,3.06779,-1.52128
40.9857,3.26118,0.0766487,1.37023
40.5906,3.06195,0.0935246,-0.126392
40.7265,-1.78804,2.81009,2.9315
44.1813,0.273267,1.30087,-2.63529
39.234,-3.06884,3.04871,-3.09957
42.0067,-0.0995048,1.67014,1.22203
37.3363,1.77189,0.336803,-1.50596
36.3543,1.72201,0.353678,-2.63045
35.1407,-1.55813,2.72659,-0.218128
30.4195,-3.09578,3.05117,-0.429252
29.3469,-4.24259,3.11285,2.55481
29.2584,-3.17992,3.05846,1.88181
27.9184,2.93416,0.106251,2.64049
27.7856,-2.89768,3.0314,0.897295
27.6366,4.05179,0.034779,-2.66344
27.3991,4.13479,0.0320093,0.503338
26.4842,2.87445,0.112774,-1.18299
26.1037,-4.01972,3.10568,-2.38052
25.0529,-4.21986,3.11219,-0.602753
24.9701,3.9371,0.0390043,-1.54545
24.8709,2.75947,0.126481,-2.52979
24.6601,0.650626,0.961743,0.532709
24.7936,-0.00905074,1.57985,-1.27498
23.0578,3.98191,0.0372958,2.27654
22.2889,-2.21941,2.9251,-1.15263
22.059,-1.10527,2.50207,-1.51887
21.2579,-1.87214,2.83639,-2.21804
20.7306,-4.20051,3.11162,1.31932
17.0905,-0.902545,2.37105,0.581231
16.4477,-0.711205,2.22867,1.85872
15.4833,-0.758756,2.26574,-2.4862
14.1091,-4.05868,3.10705,0.416223
12.7548,4.6449,0.0192204,1.56358
12.0453,4.55974,0.0209289,-0.623579
8.8752,2.22507,0.215284,2.05078
9.28801,0.309114,1.26649,2.53742
8.79274,0.830096,0.822314,-1.08803
8.69515,-2.29849,2.94144,0.320745
8.38106,2.28938,0.201969,-0.142812
8.0921,-4.35368,3.11588,-1.54842
8.07074,-4.96751,3.12767,0.602668
6.71065,-2.82545,3.02317,-2.22888
6.56139,2.39553,0.181747,-1.86515
6.40127,4.87899,0.0152091,-1.94132
5.95459,-0.776089,2.27898,-0.790381
5.75505,-5.04683,3.12873,-0.905434
5.48272,2.05672,0.254366,2.97352
5.20607,2.92582,0.107139,0.682682
4.90197,4.82877,0.0159923,2.97562
4.46055,5.04433,0.0128914,0.49527
4.14627,-5.03549,3.12859,2.25365
3.99332,-4.99942,3.12811,-2.03426
3.56914,-4.88288,3.12644,-2.93433
