isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000706188,0.00060824,0.00494251,1.37154e-05,7.83532e-06,1.31101e-05,69.2692,98.5272
1,0,0.000657159,0.000581163,-0.00880412,2.09718e-05,2.17681e-05,4.9486e-05,40.9558,48.9449
1,0,0.000727331,0.000641312,0.0216748,1.78216e-05,1.84032e-05,2.43421e-05,85.1974,92.7079
1,0,0.000703031,0.000621064,0.0382108,1.97914e-05,1.75395e-05,2.08383e-05,53.3584,69.4541
1,0,0.000678811,0.000622022,0.0667617,2.24198e-05,2.12944e-05,2.81931e-05,94.1931,92.2834
1,0,0.000718257,0.000612347,0.0288686,3.02116e-05,3.21513e-05,3.36937e-05,51.9544,45.8374
1,0,0.000722356,0.000629718,0.00603127,2.39552e-05,2.7255e-05,3.06858e-05,49.5423,71.2042
1,0,0.000703426,0.000666271,0.137419,2.77133e-05,3.16596e-05,3.066e-05,51.7043,53.0126
1,0,0.000741918,0.000581648,0.036812,3.22956e-05,3.07997e-05,3.70607e-05,30.6167,53.1415
1,0,0.000684537,0.000608832,0.0188489,4.1369e-05,3.90989e-05,7.23043e-05,13.4815,28.1189
1,0,0.000792971,0.000600163,-0.0336895,3.19861e-05,3.47198e-05,5.4085e-05,34.2616,49
1,0,0.000708794,0.000602013,0.0182243,3.39988e-05,3.33895e-05,5.6489e-05,35.6775,46.7704
1,0,0.000684691,0.000553541,-0.0663417,4.08644e-05,3.21601e-05,4.33677e-05,20.2014,29.7606
1,0,0.000697474,0.000524992,-0.100958,4.41444e-05,4.75754e-05,6.15282e-05,26.905,33.6169
1,0,0.000718961,0.000742429,-0.0682635,5.05908e-05,5.09188e-05,5.71406e-05,14.9469,17.9217
1,0,0.000648658,0.000564944,-0.000920757,4.58828e-05,5.57432e-05,5.60858e-05,10.5543,20.3981
1,0,0.000691007,0.00067196,-0.0310897,5.32737e-05,6.62455e-05,8.73843e-05,13.9432,23.1033
1,0,0.000782369,0.000661248,0.00160854,5.48221e-05,5.80486e-05,7.11891e-05,17.4863,22.1364
1,0,0.000616766,0.000590095,-0.00606278,7.21616e-05,8.58796e-05,9.31022e-05,17.8706,20.1279
1,0,0.000701413,0.000577672,-0.041167,6.76652e-05,6.6621e-05,7.15708e-05,18.274,17.8015
1,0,0.00067235,0.000624148,-0.00173992,9.72566e-05,7.46079e-05,0.000107046,16.1813,16.0574
1,0,0.000695041,0.000645272,0.0496773,7.80905e-05,0.000123604,9.32769e-05,5.69959,14.6154
1,0,0.00072348,0.000709866,-0.0155183,0.000129358,0.000129268,0.000172078,8.43382,13.0014
1,0,0.000854163,0.000879237,-0.0562115,0.000187763,0.000283295,0.000227435,5.46566,2.09529
1,0,0.000723158,0.00065541,-0.0459738,0.000119229,0.000116215,0.000173393,1.22179,6.82511
1,0,0.000577953,0.000597172,-0.0635232,0.000151559,0.000198221,0.000192636,2.16529,8.78359
1,0,0.000812324,0.000444281,-0.0241139,0.000219321,0.00023707,0.000170923,3.0124,2.79026
1,0,-0.00136293,0.00278229,0.0969271,0.000418037,0.000776414,0.0019363,3.28261,2.76667
