detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838962336,1,-1.10601,0.666893,2.01894,-1.12286,0.675867,2.00495,-1.13325,0.656355,2.00495,-1.11625,0.647673,2.01894,-1.22442,0.729981,2.20576,-1.24286,0.739807,2.19045,-1.25438,0.718199,2.19045,-1.23576,0.708693,2.20576
838962848,1,-1.10601,0.666892,2.06045,-1.1231,0.675993,2.04655,-1.1335,0.65647,2.04655,-1.11626,0.647672,2.06045,-1.22292,0.729182,2.24849,-1.2415,0.739082,2.23337,-1.25295,0.717595,2.23337,-1.2342,0.708026,2.24849
838961824,1,-1.10601,0.666893,1.97827,-1.12274,0.675802,1.9641,-1.13313,0.656291,1.9641,-1.11625,0.647673,1.97827,-1.22602,0.730834,2.16379,-1.24433,0.740589,2.14826,-1.25584,0.718981,2.14826,-1.23736,0.709545,2.16379
838961312,1,-1.10601,0.666893,1.93814,-1.12261,0.675737,1.92378,-1.13301,0.656225,1.92378,-1.11625,0.647673,1.93814,-1.22761,0.73168,2.12232,-1.24579,0.741364,2.1066,-1.2573,0.719756,2.1066,-1.23895,0.710392,2.12232
838963360,1,-1.10601,0.666892,2.10248,-1.12321,0.676052,2.08876,-1.13361,0.656529,2.08876,-1.11626,0.647672,2.10248,-1.22142,0.728379,2.29171,-1.24012,0.738343,2.27678,-1.25156,0.716856,2.27678,-1.23269,0.707223,2.29171
838962337,1,-1.12107,0.643847,2.01894,-1.13807,0.652529,2.00495,-1.14778,0.632668,2.00495,-1.13064,0.624284,2.01894,-1.24056,0.704898,2.20576,-1.25918,0.714405,2.19045,-1.26993,0.692411,2.19045,-1.25116,0.683229,2.20576
838962849,1,-1.12107,0.643848,2.06045,-1.13831,0.652661,2.04655,-1.14803,0.632788,2.04655,-1.13064,0.624285,2.06045,-1.2391,0.704019,2.24849,-1.25785,0.713604,2.23337,-1.26855,0.691734,2.23337,-1.24964,0.682485,2.24849
838961825,1,-1.12107,0.643847,1.97827,-1.13795,0.652468,1.9641,-1.14766,0.632608,1.9641,-1.13064,0.624284,1.97827,-1.24219,0.705695,2.16379,-1.26067,0.715135,2.14826,-1.27143,0.693141,2.14826,-1.25279,0.684026,2.16379
838961313,1,-1.12107,0.643847,1.93814,-1.13782,0.652407,1.92378,-1.14753,0.632547,1.92378,-1.13064,0.624284,1.93814,-1.24381,0.706486,2.12232,-1.26215,0.715859,2.1066,-1.27291,0.693865,2.1066,-1.25441,0.684817,2.12232
838963361,1,-1.12107,0.643848,2.10248,-1.13842,0.652716,2.08876,-1.14814,0.632843,2.08876,-1.13064,0.624285,2.10248,-1.23757,0.703269,2.29171,-1.25644,0.712914,2.27678,-1.26714,0.691044,2.27678,-1.2481,0.681735,2.29171
838962338,1,-1.13083,0.623887,2.01894,-1.14798,0.632272,2.00495,-1.15769,0.612412,2.00495,-1.1404,0.604324,2.01894,-1.25136,0.682833,2.20576,-1.27013,0.692014,2.19045,-1.28088,0.67002,2.19045,-1.26195,0.661164,2.20576
838962850,1,-1.13083,0.623886,2.06045,-1.14822,0.63239,2.04655,-1.15794,0.612518,2.04655,-1.1404,0.604323,2.06045,-1.24983,0.682087,2.24849,-1.26874,0.691336,2.23337,-1.27944,0.669466,2.23337,-1.26036,0.660552,2.24849
838961826,1,-1.13083,0.623887,1.97827,-1.14785,0.632212,1.9641,-1.15757,0.612351,1.9641,-1.1404,0.604324,1.97827,-1.25298,0.68363,2.16379,-1.27162,0.692745,2.14826,-1.28238,0.670751,2.14826,-1.26358,0.661961,2.16379
838961314,1,-1.13083,0.623887,1.93814,-1.14773,0.632151,1.92378,-1.15744,0.61229,1.92378,-1.1404,0.604324,1.93814,-1.2546,0.684421,2.12232,-1.2731,0.693469,2.1066,-1.28386,0.671475,2.1066,-1.2652,0.662752,2.12232
