pt,charge,pos_x,pos_y,pos_z,phi,eta
31.2702,1,0.000582906,0.000482304,-0.0657225,-0.785357,1.84563
1.51322,-1,0.000785488,0.000566431,0.0459693,-2.02455,1.37295
10.6446,-1,0.00109798,0.000879624,-0.0659096,-0.959995,1.86497
1.00386,-1,0.000709596,0.000596531,-0.0499569,0.300078,1.87465
2.75275,1,0.000855417,0.00062921,-0.0660759,1.73049,1.90597
2.73264,1,0.00060674,0.000583948,-0.0658618,1.7805,1.98811
1.99249,-1,0.000839471,0.000675061,-0.0515395,-1.08027,2.40838
