isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000702926,0.000618449,-0.0659279,1.56876e-05,1.38442e-05,2.43364e-05,83.2513,109.353
1,0,0.00071371,0.000609067,-0.052074,2.04874e-05,2.13022e-05,2.2509e-05,79.3873,100.202
1,0,0.000709056,0.000581523,-0.0497781,2.90799e-05,2.70835e-05,3.40256e-05,57.603,74.3035
1,0,0.000684526,0.000578443,0.0244589,3.52438e-05,2.6327e-05,3.99872e-05,19.0126,36.0311
1,0,0.000656919,0.000626599,0.00293743,5.44057e-05,3.47539e-05,5.39939e-05,29.4651,38.5631
1,0,0.000728983,0.00061031,0.0459792,2.96602e-05,3.59227e-05,3.83194e-05,48.0792,53.2758
1,0,0.00063184,0.000590435,-0.0140708,3.7604e-05,3.49105e-05,4.23646e-05,30.7899,57.0796
1,0,0.000675976,0.000605991,0.0302753,3.50395e-05,3.43079e-05,3.81484e-05,28.1146,50.8615
1,0,0.000614256,0.000592293,-0.0259452,4.52971e-05,3.72673e-05,3.89872e-05,28.5789,39.2161
1,0,0.000710418,0.000636036,-0.0274785,4.98119e-05,4.28057e-05,6.00406e-05,15.5269,36.4863
1,0,0.000798974,0.000509244,-0.00169425,5.48625e-05,5.82358e-05,5.91392e-05,11.8439,26.2314
1,0,0.000706044,0.000527482,0.0832096,6.13935e-05,7.09062e-05,0.000117612,17.552,22.0542
1,0,0.000607793,0.000613105,0.000162267,6.13802e-05,5.43676e-05,6.91101e-05,18.5535,30.1253
1,0,0.000937033,0.000528855,-0.0804464,0.000157429,8.93752e-05,0.000478592,6.91239,4.49009
1,0,0.000684128,0.000723099,0.0796826,8.30639e-05,9.10402e-05,8.44041e-05,6.14843,14.6201
1,0,0.00075559,0.000568037,0.0172712,0.000118089,7.20574e-05,8.98863e-05,10.7636,10.3889
1,0,0.000764138,0.000691912,0.0369569,0.00011072,0.000162149,0.000382628,5.07511,6.66975
1,0,0.00103075,0.000258138,0.00895417,0.000161472,0.000157266,0.000125798,2.34154,4.81997
1,0,0.00160344,0.000102272,-0.00973126,0.000481761,0.000268553,0.000362422,6.17955,1.97312
1,0,0.000862374,0.000624921,-0.0183401,0.000157827,0.000177898,0.000279028,10.6882,9.36917
