pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000734053,0.000355929,0.0229647,-1.45505,-0.0638768,-3.49273,-1.06382,-0.670457,-3.16813,-0.639064,-1.17383,-3.26912
0.000725296,0.000603814,0.0212848,-0.8349,-0.152867,-2.07283,-0.589326,-0.996482,-3.16813,0.23757,-0.720785,-1.88044
0.000724487,0.00061229,0.0114861,-0.773207,-0.273162,-0.99143,-0.877267,0.925517,-1.96087,0.307112,0.687195,-0.935347
0.000679662,0.000689159,0.0223942,-1.83584,-1.13587,-5.23228,-1.24535,-0.274418,-3.1023,-2.08226,0.232123,-5.04172
0.000692945,0.000638046,0.0113691,-0.709568,-1.16596,-4.98129,-0.670697,-0.524692,-3.16813,-1.24135,-0.403615,-4.78047
0.000756232,0.000607449,0.0221873,-0.42547,-1.13304,-1.12081,-1.08105,-0.676404,-1.24899,-1.17372,0.112267,-1.09583
0.000437347,0.000575382,0.0221522,0.130575,-0.830178,1.80897,-0.929403,-0.823063,3.16813,-0.696706,0.20286,1.57041
0.000775692,0.000632276,0.0185719,0.320174,-1.43819,-2.42278,0.856906,-0.944404,-2.17026,1.3543,-0.449184,-2.34945
0.000706015,0.000608268,0.0114396,0.635262,-0.794568,-0.0286935,-0.167219,-1.26421,-0.0263366,-0.807068,-0.575686,-0.0255851
0.000612173,0.000434021,-0.0064793,1.12132,-0.645657,3.0188,0.561214,-1.14509,3.14611,-0.16163,-1.1739,2.77897
0.000639181,0.000446592,0.022137,1.47716,-0.707836,-1.08708,0.782666,-1.00679,-0.856925,0.311098,-1.58061,-1.0723
0.000695379,0.000479439,0.0223394,1.1223,-0.215244,-1.46607,1.11296,0.622494,-1.7461,0.372193,1.02113,-1.38594
0.000726086,0.00058247,0.0185544,1.48667,0.157553,-4.44405,0.998731,-0.309397,-3.16813,1.08609,-0.907125,-4.21635
0.00072141,0.000634857,0.0181459,0.832524,0.0366662,-1.25529,0.560948,1.14521,-2.33586,-0.461798,0.650832,-1.22508
