pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000734053,0.000355929,0.0229647,-0.384504,-0.0168797,-0.922969,1.45645,-3.09772,-1.60871,-1,34.0712,38
0.000725296,0.000603814,0.0212848,-0.372743,-0.068248,-0.925422,0.848779,-2.9605,-1.62552,-1,60.1538,35
0.000724487,0.00061229,0.0114861,-0.600958,-0.212309,-0.770568,0.82004,-2.80199,-1.02172,1,28.1102,16
0.000679662,0.000689159,0.0223942,-0.324345,-0.200679,-0.924407,2.15882,-2.58752,-1.6185,1,34.8202,37
0.000692945,0.000638046,0.0113691,-0.137383,-0.225747,-0.96445,1.3649,-2.11749,-2.00602,1,0.165684,3
0.000756232,0.000607449,0.0221873,-0.25793,-0.686878,-0.679464,1.21029,-1.93002,-0.828117,1,6.06177,8
0.000437347,0.000575382,0.0221522,0.0654625,-0.416202,0.906913,0.840384,-1.41479,1.50985,1,42.1742,39
0.000775692,0.000632276,0.0185719,0.112912,-0.507186,-0.854408,1.4734,-1.35175,-1.27226,-1,15.1196,19
0.000706015,0.000608268,0.0114396,0.624212,-0.780746,-0.0281944,1.0173,-0.896356,-0.0282019,1,5.50557,13
0.000612173,0.000434021,-0.0064793,0.341406,-0.196582,0.919129,1.29392,-0.522437,1.58338,1,24.8777,37
0.000639181,0.000446592,0.022137,0.751391,-0.360056,-0.552965,1.638,-0.446858,-0.622643,1,4.85641,7
0.000695379,0.000479439,0.0223394,0.603766,-0.115796,-0.788706,1.14275,-0.189488,-1.068,-1,11.1261,14
0.000726086,0.00058247,0.0185544,0.31707,0.0336023,-0.947807,1.49499,0.105584,-1.80975,1,41.5677,23
0.00072141,0.000634857,0.0181459,0.552543,0.0243352,-0.833129,0.833331,0.0440138,-1.19828,-1,0.0377566,1
0.000719881,0.000616012,-0.0257827,0.966283,0.190437,0.173296,1.49714,0.194588,0.175063,-1,8.89794,14
0.000824986,0.000327329,0.0246268,0.941392,0.329427,0.0725225,0.756117,0.336618,0.0726501,1,14.1553,12
0.000633885,0.000736143,0.0238222,0.775262,0.591887,-0.220541,1.37656,0.652065,-0.224224,1,13.0846,12
0.00082977,0.000469751,0.0220994,0.662701,0.473194,0.580444,0.776773,0.620086,0.663132,-1,12.2742,15
0.000668974,0.00067927,0.0221473,0.732153,0.661287,-0.163252,1.29032,0.734585,-0.164726,1,6.73921,6
0.000771217,0.00057473,0.0182834,0.357434,0.385335,-0.850739,0.84556,0.822944,-1.25882,1,22.4996,19
0.000726856,0.000620169,0.0183912,0.0258057,0.712172,-0.70153,0.763817,1.53458,-0.870307,1,2.27371,7
0.000720868,0.000620443,0.0112882,-0.295889,0.818477,0.492488,1.26673,1.91769,0.53934,1,5.35919,14
0.000731453,0.000623744,0.0109616,-0.283311,0.924879,0.253642,0.768527,1.86804,0.259302,-1,12.6869,8
0.000720675,0.000620268,0.0112518,-0.41542,0.852069,0.318441,1.22304,2.02443,0.329911,1,12.6127,12
0.000625343,0.000573178,-0.00649065,-0.324751,0.636833,-0.699271,1.13175,2.04237,-0.865873,-1,23.2814,14
0.000795911,0.000669118,0.0113821,-0.511522,0.785461,0.348418,0.906189,2.14804,0.363642,1,6.91117,13
0.000707829,0.000611886,0.011395,-0.528392,0.823745,0.205537,2.39905,2.14114,0.208507,-1,15.4151,18
0.0006888,0.000589184,0.0112563,-0.235138,0.244259,0.94077,2.66568,2.33717,1.7447,-1,29.6092,39
0.000912095,0.000948954,-0.00729533,-0.409329,0.240082,0.880233,0.954039,2.61114,1.3768,1,20.1312,21
0.000735622,0.000711532,-0.006635,-0.934116,0.160914,0.318643,1.24423,2.971,0.330136,1,14.5668,14
0.000712856,0.000541471,0.0801685,-0.449232,0.08299,-0.889552,1.28343,2.95891,-1.41978,-1,16.4984,17
0.00067936,0.000595974,0.0112714,0.125243,-0.213637,0.968852,4.46496,-1.04055,2.07322,-1,24.7285,27
0.000660311,0.000585092,0.0114984,-0.0932647,0.160589,0.982605,2.43196,2.09695,2.368,1,20.1025,25
0.000808785,0.000323633,0.0190429,-0.21416,-0.0624942,-0.974797,1.10872,-2.85767,-2.18063,1,22.5596,29
0.000777055,0.000759215,0.0218554,0.176552,-0.0694691,-0.981837,1.01498,-0.37487,-2.34619,-1,30.2501,31
0.000703697,0.000648708,0.0221975,0.705116,0.460964,0.538817,2.1843,0.579002,0.602488,-1,3.59809,9
0.000882384,0.000660296,0.0217793,-0.0890621,0.355618,0.930378,0.9226,1.81619,1.6612,-1,2.42938,2
0.000688351,0.00071724,0.0113722,0.841626,0.289078,-0.456179,0.90658,0.330851,-0.492476,-1,14.6334,15
0.000219028,0.000569093,0.0112392,0.0682495,-0.664276,0.744365,1.152,-1.46841,0.960199,1,4.08917,10
0.00066937,0.000635343,0.0114501,0.246369,0.875643,-0.415393,0.905309,1.29653,-0.442112,1,0.205876,1
0.000741218,0.000600318,0.0112622,0.1446,0.139886,0.979552,5.09593,0.768829,2.28638,1,36.7947,35
0.000655997,0.000630219,0.0220612,0.148052,0.977373,0.151074,1.31757,1.42046,0.152239,-1,16.4258,14
0.00105442,0.000478271,0.0221929,-0.340812,-0.797458,-0.497903,0.868413,-1.97467,-0.546515,-1,13.5138,12
0.000906171,0.000589058,0.0201298,-0.121083,-0.713538,-0.690074,0.883746,-1.73889,-0.848098,-1,3.87444,4
0.000774006,0.000635145,0.022067,0.180347,-0.621926,0.762026,1.39724,-1.28856,1.00103,1,5.3408,13
0.000795935,0.000637065,0.0219536,0.160699,-0.699991,0.695837,1.30461,-1.34513,0.859183,-1,5.49734,8
