et,eta,theta,phi
82.1364,-1.5868,2.738,0.558986
75.5454,1.93649,0.286443,-1.84239
28.5073,2.03309,0.260379,2.79731
26.2773,-3.73284,3.09375,1.64977
25.3219,-2.9257,3.03444,0.991933
26.4735,-0.18437,1.75413,1.23452
22.6007,-0.151231,1.72145,2.71535
20.717,-1.64807,2.7614,2.04643
21.5163,0.567292,1.03169,-2.64078
21.6465,0.0554122,1.51541,-1.56254
18.3943,1.39682,0.485027,0.163111
17.5642,4.14818,0.0315837,-1.59509
15.2501,3.76597,0.0462819,-2.78735
14.6851,-2.55722,2.98686,2.62338
14.9972,1.00033,0.704811,-1.05432
13.0723,-2.8981,3.03145,-2.21342
12.7277,4.4706,0.0228798,0.916365
12.1755,-3.11812,3.05317,-0.617728
12.7235,-0.38895,1.95029,-0.429092
11.1858,2.91241,0.108582,-1.37131
10.9672,-1.21939,2.56711,-1.84855
10.561,4.25039,0.0285153,2.45793
10.1468,3.15342,0.0853595,1.42658
8.99228,3.97792,0.0374448,-0.281585
8.8608,1.0314,0.684918,2.19072
7.93533,-1.62062,2.75108,-2.82614
7.90135,1.28988,0.537298,-2.8548
6.82581,-4.03959,3.10639,0.242804
6.42377,2.81141,0.120096,-2.5332
6.35958,0.667311,0.948124,0.707165
5.98679,3.11701,0.088521,2.50856
5.98124,-4.05971,3.10709,-0.974283
5.63438,2.10311,0.242951,1.76692
5.50045,2.09855,0.244051,0.732825
5.51557,-1.27095,2.59453,-1.03215
5.29132,-3.72243,3.09325,-2.99349
4.42661,4.90567,0.0148086,-2.25913
4.10712,2.92883,0.106818,0.42317
3.58352,-0.994534,2.43302,2.5879
3.46273,-2.36852,2.9549,-1.45604
3.17453,4.89778,0.014926,-1.09656
3.15037,-4.74535,3.12421,-2.08278
