et,eta,theta,phi
48.4234,-1.61084,2.74734,-2.46567
44.3577,0.979672,0.718302,0.273393
38.2568,-2.85023,3.02606,-2.17153
38.4521,1.46566,0.453894,1.92779
37.4647,0.286996,1.28766,-2.7023
34.5162,0.805368,0.840585,-1.35619
31.6918,3.05506,0.0941705,-1.54969
32.2634,1.54816,0.419035,-2.42837
32.7137,-1.10399,2.50131,-1.26502
31.6453,1.74331,0.346377,-0.571223
30.9115,2.64737,0.141438,1.68977
30.5526,-2.60167,2.99356,2.19145
31.4034,-1.151,2.52887,0.776514
28.31,-1.5646,2.7292,1.93013
26.9948,2.81495,0.119672,-0.482539
25.6912,-3.53032,3.08302,2.88859
24.5878,3.06389,0.0933435,0.616967
24.5851,-2.98244,3.04034,-0.253461
23.7481,2.88081,0.112062,-3.10732
22.9004,-2.87942,3.02938,0.931008
22.5451,-4.01805,3.10562,0.362344
24.916,-0.238672,1.80723,2.62043
19.266,-2.09906,2.89767,-1.13905
20.2178,0.572998,1.0268,1.21235
20.3943,-0.165209,1.73526,-1.65003
19.7851,0.0367687,1.53404,-0.586095
17.6624,-3.95301,3.1032,1.5969
17.3441,3.88714,0.0410019,-0.254917
17.9097,0.957521,0.733002,2.79748
16.9182,-1.95188,2.85947,0.149048
16.553,4.21245,0.029618,0.889063
16.5313,3.97096,0.0377061,-2.91939
16.1878,3.93596,0.0390491,2.06215
16.1083,-4.17334,3.11079,-2.27881
14.7593,-4.72964,3.12393,-0.658945
13.8776,4.0182,0.0359666,-1.93584
12.4398,1.86176,0.308333,0.886861
11.6535,2.21629,0.217168,2.55129
11.5389,1.96668,0.278037,-1.53154
10.7896,-3.12783,3.05402,-1.2762
9.70781,-1.22364,2.56942,2.80262
8.50838,-4.4001,3.11704,2.81751
8.8643,-0.704038,2.22298,-2.49701
9.26939,-0.330294,1.89524,1.61876
8.43541,-1.09272,2.49455,-0.375189
8.0719,2.3919,0.182404,-2.42145
8.56833,-0.147547,1.71781,0.321676
6.85116,-2.41589,2.96349,-2.92873
6.76287,-4.764,3.12453,0.945352
6.33344,4.83147,0.0159493,-0.268723
5.89674,4.83909,0.0158282,1.59184
5.66437,-4.8117,3.12533,-1.58397
4.9967,4.85684,0.0155497,-2.66383
4.72175,-3.85424,3.09922,-1.07432
4.61138,4.63243,0.0194615,-1.20758
4.40189,-1.94835,2.85848,1.2357
3.97625,-4.86679,3.1262,1.9931
3.53208,3.10775,0.0893431,2.42978
