pt,charge,pos_x,pos_y,pos_z,phi,eta
2.24962,1,0.00069808,0.000601028,-0.0340375,-1.33338,-2.0628
8.73162,1,0.000713019,0.000602101,0.0178079,-2.35284,-1.50048
2.30358,-1,0.000904932,0.000523156,0.0168518,-1.95952,-2.29931
