pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
2.24962,1,0.00069808,0.000601028,-0.0340375,-1.33338,-2.0628,0
8.73162,1,0.000713019,0.000602101,0.0178079,-2.35284,-1.50048,0
2.30358,-1,0.000904932,0.000523156,0.0168518,-1.95952,-2.29931,0
1.47425,-1,-0.0330394,-0.021808,-0.000124683,2.15669,2.16122,0
