eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
1.48829,2.17188,4.02855,-1,0,2.01563,0,1,0,0,0,0.376101,,-999,0,0,,,1
-1.57394,-1.55446,1.57046,1,2.08937,0,0,1,0,0,0,1.00917,,-999,0,0,,,1
0.875241,1.97735,3.98529,1,1.28617,1.58862,1.3604,0.800093,1.09429,1.09429,0,2.21544,,-999,0,0,,,1
2.01457,0.194151,1.74429,-1,3.35712,0,0.754721,0.504718,0.442528,0.442528,0.442528,0.450959,,-999,0,0,,,1
-0.837701,-2.14302,1.65589,1,3.75457,0.734891,1.39907,0.209599,2.08258,1.01377,0,0,,-999,0,0,,,1
-1.95063,1.70583,1.41281,-1,2.71309,2.39978,0.996948,0.439569,2.60456,0.727679,0.597065,1.75004,,-999,0,0,,,1
0.0340253,2.80655,0.795711,1,2.84517,2.94592,0.332145,0.90773,0.417431,0.417431,0.417431,0.360998,,-999,0,0,,,1
0.850277,-1.39846,2.90645,1,3.40438,2.6859,2.99307,0.401823,1.91123,1.04363,1.04363,0.259619,,-999,0,0,,,1
-2.29931,-1.95952,2.30358,-1,0,6.88775,2.29493,0.587938,2.51732,1.33018,1.18713,3.59176,,-999,0,1,,,1
-1.50048,-2.35284,8.73162,1,7.09457,2.43236,1.62404,0.645063,0.344359,0.219228,0,0.206692,,-999,0,1,,,1
0.492053,-0.434864,4.51997,-1,0,0,0.960927,0.695257,1.94866,1.09465,1.09465,0,,-999,0,0,,,1
1.57276,-0.680496,4.85292,1,0,0,1.13914,0.534436,1.23718,0.581304,0,1.32251,,-999,0,0,,,1
-2.01908,-1.16738,3.90818,1,0,0,0,1,0,0,0,0,,-999,0,1,,,1
0.813912,2.78469,3.99505,-1,0,0,1.214,0.619433,0.656011,0.656011,0.656011,1.06776,,-999,0,0,,,1
-1.70653,0.533285,2.66463,1,0.546325,0.849153,1.12492,0.664473,1.06733,0.593984,0,1.83086,,-999,0,0,,,1
0.733035,1.22789,6.07915,-1,1.81471,0,1.44519,0.727682,0.71763,0.71763,0,0.73184,,-999,0,0,,,1
-0.927659,-1.47076,6.99248,-1,1.87452,0,0.647582,0.931395,0.221328,0.221328,0,1.76447,,-999,0,0,,,1
-2.48528,2.26312,6.42949,1,0.844083,1.31475,2.6044,0.473425,3.21517,1.31239,0.50243,2.89064,,-999,0,0,,,1
2.61579,1.69816,7.02762,-1,0,2.76216,1.87545,0.526778,4.26074,1.18468,0.45818,4.74294,,-999,0,0,,,1
-1.42373,1.99435,3.63176,1,0,4.48895,0.996948,0.881272,0.890028,0.890028,0.890028,3.80503,,-999,0,0,,,1
2.2799,-1.4145,3.34776,1,2.54234,4.47421,0.45721,0.906518,1.2832,0.664067,0,0,,-999,0,0,,,1
