eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
1.01311,-2.66006,2.78996,1,0,0,0,1,0,0,0,0.978608,,-999,0,0,,,1
-1.67646,1.84588,4.31754,-1,0,0,2.97588,0,0.681067,0.681067,0.681067,0,,-999,0,0,,,1
0.42904,-1.29667,1.60933,1,0,1.32619,0.791868,0.66685,0.49011,0.49011,0,0,,-999,0,0,,,1
-1.40881,0.182385,1.08343,1,1.34739,0,0,1,0,0,0,1,,-999,0,0,,,1
-0.223959,-2.83006,0.732005,1,4.35733,0,0.435611,0.261264,2.44207,1.66831,1.66831,0,,-999,0,0,,,1
0.57535,0.313382,1.12753,1,5.81975,3.68863,1.11595,0.61507,2.22374,0.95805,0,0,,-999,0,0,,,1
-1.53669,-2.63949,27.1968,-1,3.79246,8.05773,0.942743,0.936952,1.24792,0.56203,0,1.90948,,-999,0,0,,,1
1.43417,-1.75504,3.24719,-1,0,0,0.692386,0.666119,0.655988,0.655988,0.655988,0,,-999,0,0,,,1
0.944768,-0.888629,3.53782,-1,0,0,0.146852,0.775245,1.43789,1.43789,1.43789,0,,-999,0,0,,,1
1.78,-2.7906,5.48329,1,0,0,1.91325,0.435047,0.841578,0.841578,0.841578,0,,-999,0,0,,,1
-1.48753,2.3979,6.17206,-1,0.514144,0,4.30638,0,1.71275,1.29921,1.29921,0,,-999,0,0,,,1
-2.3595,-2.3722,6.23778,1,1.05844,0,1.52979,0.628503,1.35922,0.747006,0.747006,0.369674,,-999,0,0,,,1
-0.116633,1.57169,3.33227,-1,1.49733,0,0.692026,0.645224,1.6667,0.901795,0.764904,0,,-999,0,0,,,1
4.37696,-0.288322,7.17385,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.69848,0.882043,6.68749,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.94406,-1.88612,7.88544,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.05601,1.54754,8.17768,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.46302,2.55232,8.37551,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.96197,1.21878,8.82959,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.85153,-2.56618,4.04136,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.62515,0.59504,11.2057,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.62271,-0.894943,3.47616,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.32188,-2.22803,3.46875,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.15419,-1.26191,3.41904,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.80487,3.07048,3.38767,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.383213,-2.62695,3.21283,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.24903,2.38195,4.10117,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
