isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000685854,0.00059623,-0.0543404,1.85798e-05,1.7955e-05,2.28575e-05,68.4819,106.232
1,0,0.000702448,0.000614664,-0.0241327,2.37321e-05,2.23768e-05,2.59296e-05,54.9499,89.831
1,0,0.00070714,0.000612549,0.0617957,2.38506e-05,2.86587e-05,3.57419e-05,58.1876,65.0471
1,0,0.000702238,0.000670811,0.0175089,4.32498e-05,3.81202e-05,6.11454e-05,18.5668,22.8325
1,0,0.000660707,0.000589458,-0.0394388,4.38783e-05,3.16634e-05,3.92115e-05,15.3354,30.1782
1,0,0.000757452,0.000648459,0.016593,5.05755e-05,5.13877e-05,9.55891e-05,15.4548,28.0705
1,0,0.000727784,0.000510389,-0.0389793,4.21384e-05,5.26288e-05,5.03644e-05,18.9744,39.6292
1,0,0.000763066,0.000541806,-0.0958576,7.51091e-05,7.60727e-05,0.000150891,18.1867,13.5603
1,0,0.0006281,0.000626895,-0.0825357,8.36963e-05,0.000104999,0.000122874,14.0054,18.1097
1,0,0.000935276,0.000991703,0.0946575,0.000227028,0.000234297,0.000265791,6.20961,4.61042
1,0,0.000712998,0.000570304,-0.065373,9.20548e-05,0.000121858,0.000123099,4.42698,8.71819
1,0,0.000725562,0.000618592,-0.0122702,0.000122478,0.000125433,0.000198709,5.25446,10.6601
