path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,7,hltL1sL1DoubleMu0erOR3erHighQ,HLTLevel1GTSeed,-81,103,0,12,1.15,-2.18166,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,7,hltL1sL1DoubleMu0erOR3erHighQ,HLTLevel1GTSeed,-81,104,0,7,1.15,1.7017,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,22,hltDoubleMu4L2PreFiltered,HLTMuonL2PreFilter,83,0,-13,15.9997,1.09898,-1.97264,3.37175e-07
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,22,hltDoubleMu4L2PreFiltered,HLTMuonL2PreFilter,83,1,13,5.47615,1.19087,1.41297,0
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,48,hltDoubleDisplacedMu4L3PreFiltered,HLTMuonL3PreFilter,83,5,13,12.7921,1.1189,1.54728,-2.38419e-07
HLT_Mu12_eta2p1_L1Mu10erJetC12WdEtaPhi1DiJetsC_v5,7,hltL1sL1Mu10erJetC20JetC12Corr1OrL1Mu10erJetC32OrMu10erJetC32JetC12Corr1OrMu12er,HLTLevel1GTSeed,-81,103,0,12,1.15,-2.18166,0.105658
HLT_Mu15_eta2p1_L1Mu10erJetC12WdEtaPhi1DiJetsC_v1,7,hltL1sL1Mu10erJetC20JetC12Corr1OrL1Mu10erJetC32OrMu10erJetC32JetC12Corr1OrMu12er,HLTLevel1GTSeed,-81,103,0,12,1.15,-2.18166,0.105658
HLT_L2DoubleMu23_NoVertex_v11,7,hltL1sL1DoubleMu103p5,HLTLevel1GTSeed,-81,103,0,12,1.15,-2.18166,0.105658
HLT_L2DoubleMu23_NoVertex_v11,7,hltL1sL1DoubleMu103p5,HLTLevel1GTSeed,-81,104,0,7,1.15,1.7017,0.105658
HLT_L2DoubleMu23_NoVertex_2Cha_Angle2p5_v3,7,hltL1sL1DoubleMu103p5,HLTLevel1GTSeed,-81,103,0,12,1.15,-2.18166,0.105658
