detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838955762,1,-0.810778,-1.00531,1.52031,-0.820618,-1.01883,1.50416,-0.802772,-1.03182,1.50416,-0.793173,-1.01813,1.52031,-0.903774,-1.13302,1.68749,-0.914705,-1.14803,1.66955,-0.894681,-1.16261,1.66955,-0.884019,-1.14741,1.68749
838956274,1,-0.810778,-1.00531,1.55471,-0.820723,-1.01897,1.53874,-0.802878,-1.03197,1.53874,-0.793173,-1.01813,1.55471,-0.90267,-1.1315,1.72364,-0.913717,-1.14667,1.70591,-0.893694,-1.16126,1.70591,-0.882915,-1.14589,1.72364
838955250,1,-0.810778,-1.00531,1.48631,-0.820511,-1.01868,1.46997,-0.802665,-1.03168,1.46997,-0.793173,-1.01813,1.48631,-0.904867,-1.13452,1.65172,-0.915679,-1.14937,1.63357,-0.895656,-1.16395,1.63357,-0.885112,-1.14891,1.65172
838956786,1,-0.810778,-1.00531,1.58952,-0.820828,-1.01912,1.57374,-0.802982,-1.03211,1.57374,-0.793173,-1.01813,1.58952,-0.901554,-1.12997,1.76019,-0.912717,-1.1453,1.74266,-0.892694,-1.15988,1.74266,-0.881799,-1.14436,1.76019
838955763,1,-0.794051,-1.02031,1.52031,-0.803661,-1.03399,1.50416,-0.785372,-1.04636,1.50416,-0.77601,-1.03251,1.52031,-0.884735,-1.1497,1.68749,-0.895409,-1.16489,1.66955,-0.874889,-1.17877,1.66955,-0.864489,-1.16338,1.68749
838956275,1,-0.794051,-1.02031,1.55471,-0.803761,-1.03414,1.53874,-0.785472,-1.04651,1.53874,-0.77601,-1.03251,1.55471,-0.883684,-1.14814,1.72364,-0.89447,-1.1635,1.70591,-0.87395,-1.17738,1.70591,-0.863438,-1.16183,1.72364
838955251,1,-0.794051,-1.02031,1.48631,-0.803559,-1.03384,1.46997,-0.78527,-1.04621,1.46997,-0.77601,-1.03251,1.48631,-0.885775,-1.15124,1.65172,-0.896336,-1.16627,1.63357,-0.875816,-1.18014,1.63357,-0.865529,-1.16492,1.65172
838956787,1,-0.794052,-1.02031,1.58952,-0.803861,-1.03429,1.57374,-0.785572,-1.04665,1.57374,-0.77601,-1.03251,1.58952,-0.882622,-1.14657,1.76019,-0.893518,-1.1621,1.74266,-0.872998,-1.17597,1.74266,-0.862377,-1.16026,1.76019
838955764,1,-0.775648,-1.03275,1.52031,-0.78501,-1.0466,1.50416,-0.766721,-1.05897,1.50416,-0.757606,-1.04495,1.52031,-0.864127,-1.16363,1.68749,-0.874527,-1.17901,1.66955,-0.854007,-1.19288,1.66955,-0.843882,-1.17732,1.68749
838956276,1,-0.775648,-1.03275,1.55471,-0.78511,-1.04675,1.53874,-0.766822,-1.05912,1.53874,-0.757606,-1.04495,1.55471,-0.863076,-1.16208,1.72364,-0.873588,-1.17762,1.70591,-0.853067,-1.1915,1.70591,-0.842831,-1.17576,1.72364
838955252,1,-0.775648,-1.03275,1.48631,-0.784908,-1.04645,1.46997,-0.766619,-1.05882,1.46997,-0.757606,-1.04495,1.48631,-0.865167,-1.16517,1.65172,-0.875454,-1.18038,1.63357,-0.854934,-1.19426,1.63357,-0.844922,-1.17885,1.65172
838956788,1,-0.775648,-1.03275,1.58952,-0.78521,-1.0469,1.57374,-0.766921,-1.05926,1.57374,-0.757606,-1.04495,1.58952,-0.862015,-1.1605,1.76019,-0.872636,-1.17622,1.74266,-0.852116,-1.19009,1.74266,-0.841769,-1.17419,1.76019
838955765,1,-0.758408,-1.04716,1.52031,-0.767534,-1.06117,1.50416,-0.748824,-1.07288,1.50416,-0.739951,-1.05872,1.52031,-0.844517,-1.17963,1.68749,-0.854654,-1.19519,1.66955,-0.833662,-1.20834,1.66955,-0.823806,-1.1926,1.68749
838956277,1,-0.758408,-1.04716,1.55471,-0.767629,-1.06132,1.53874,-0.748919,-1.07304,1.53874,-0.739951,-1.05872,1.55471,-0.843521,-1.17804,1.72364,-0.853764,-1.19377,1.70591,-0.832772,-1.20692,1.70591,-0.82281,-1.19101,1.72364
838955253,1,-0.758408,-1.04716,1.48631,-0.767437,-1.06101,1.46997,-0.748728,-1.07273,1.46997,-0.739951,-1.05872,1.48631,-0.845503,-1.18121,1.65172,-0.855533,-1.1966,1.63357,-0.83454,-1.20974,1.63357,-0.824791,-1.19418,1.65172
838956789,1,-0.758408,-1.04716,1.58952,-0.767723,-1.06147,1.57374,-0.749013,-1.07319,1.57374,-0.739951,-1.05872,1.58952,-0.842515,-1.17644,1.76019,-0.852862,-1.19233,1.74266,-0.83187,-1.20548,1.74266,-0.821804,-1.18941,1.76019
838954742,1,-0.739582,-1.05895,1.45268,-0.748199,-1.07271,1.43625,-0.729505,-1.08442,1.43625,-0.721125,-1.07051,1.45268,-0.825398,-1.19597,1.6163,-0.835041,-1.21136,1.59791,-0.813924,-1.22459,1.59791,-0.804548,-1.20902,1.6163
838954743,1,-0.721847,-1.07274,1.45268,-0.730222,-1.08666,1.43625,-0.71113,-1.0977,1.43625,-0.702998,-1.08365,1.45268,-0.80527,-1.21126,1.6163,-0.814641,-1.22683,1.59791,-0.793076,-1.23931,1.59791,-0.783976,-1.22358,1.6163
838955768,1,-0.702621,-1.08387,1.52031,-0.710994,-1.09834,1.50416,-0.691886,-1.1094,1.50416,-0.683772,-1.09478,1.52031,-0.781749,-1.2206,1.68749,-0.791049,-1.23667,1.66955,-0.76961,-1.24908,1.66955,-0.760597,-1.23284,1.68749
838954744,1,-0.702622,-1.08387,1.45268,-0.710754,-1.09792,1.43625,-0.691662,-1.10897,1.43625,-0.683773,-1.09478,1.45268,-0.7836,-1.2238,1.6163,-0.7927,-1.23952,1.59791,-0.771134,-1.252,1.59791,-0.762307,-1.23612,1.6163
838955770,1,-0.664814,-1.10748,1.52031,-0.672676,-1.12224,1.50416,-0.653194,-1.13262,1.50416,-0.645595,-1.11773,1.52031,-0.739117,-1.2469,1.68749,-0.747851,-1.26328,1.66955,-0.725992,-1.27493,1.66955,-0.717551,-1.25839,1.68749
