pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
4.89198,1,0.000729848,0.000587672,-0.0647187,-2.19336,-0.278077,0
13.058,1,0.000660397,0.000622787,-0.0648317,-1.94496,1.09026,0
5.57819,-1,0.000729123,0.000595846,-0.0647707,1.19843,1.02917,0
