et,eta,theta,phi
47.8725,0.14193,1.42934,-2.10513
34.5357,-2.78189,3.01791,1.56102
35.1214,-1.36183,2.64,1.90979
34.4942,1.82537,0.319568,1.54747
34.7613,-1.49815,2.70174,-2.4684
33.6582,-3.15468,3.05634,-0.432539
35.5281,-0.403523,1.96379,0.457387
28.8701,-2.75786,3.01491,-2.18549
27.556,-2.88927,3.03047,2.64533
26.103,3.32164,0.0721559,-0.201278
28.1919,-0.623803,2.15768,2.95576
27.3261,0.198286,1.3738,-0.554069
24.1609,2.87329,0.112905,-2.22625
23.3578,-1.87478,2.83719,-0.357009
23.0034,1.09647,0.644788,-1.67711
22.225,-4.12703,3.10933,2.28958
21.7297,1.57935,0.406526,-2.81557
22.5757,0.915564,0.761514,0.809227
21.5458,-1.39149,2.65407,0.947334
20.8204,-3.33149,3.07014,0.51129
19.6699,3.17718,0.083358,2.02395
19.0693,1.6271,0.388053,2.45986
18.5004,4.25842,0.0282873,0.642338
20.0878,0.343553,1.23381,2.20387
17.7632,-4.19754,3.11153,-0.637525
16.8534,-3.87092,3.09992,-2.78037
16.7799,-1.55961,2.72719,-1.47061
16.5244,-2.78,3.01767,-1.28067
15.4717,-4.456,3.11838,-1.78212
15.3294,-4.15429,3.1102,1.1695
14.9123,1.73555,0.349019,-0.40824
13.7537,3.1669,0.0842179,3.07434
13.1808,2.72236,0.131251,-1.20647
14.3951,-0.223765,1.79272,1.52184
12.127,4.27704,0.0277657,1.72573
11.6917,4.76385,0.017065,-2.16832
11.4891,3.09118,0.0908343,0.945308
10.7303,-2.13592,2.90641,3.07358
9.62441,3.83346,0.0432625,-1.77799
9.85947,-0.863178,2.34325,-0.576196
9.3931,4.0619,0.0344292,3.08442
9.05021,-0.625715,2.15927,-1.60046
8.36852,4.34142,0.0260346,-0.541194
8.22648,-4.77824,3.12477,0.220508
7.39301,-4.88898,3.12653,2.76737
5.75521,2.22748,0.21477,0.330058
4.90271,-2.24406,2.93033,0.641058
4.78777,2.306,0.198662,2.94254
4.44457,-2.09351,2.89632,2.09615
4.35205,1.87201,0.305235,-2.0356
4.4045,0.585977,1.01573,-3.07488
3.6903,-4.94665,3.12738,1.46303
3.41339,-1.34631,2.63248,2.7102
3.26202,2.4578,0.17083,1.86793
3.14209,4.9605,0.0140187,2.61642
