pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
27.8047,-1,0.000699219,0.000606196,-0.0633615,1.91088,-1.33242,0
40.5945,-1,0.000709577,0.00060141,-0.0633798,-2.12744,-0.14599,0
20.6622,1,0.000705074,0.000597713,-0.0633681,0.428966,-0.766306,0
15.0647,1,0.000670162,0.000605993,-0.0633805,1.59692,0.574881,0
