pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
9.8888,1,0.000743,0.000615259,0.0239389,-1.10873,2.24745,0
1.099,1,0.00072875,0.000735487,-0.0627092,-0.17302,1.75337,0
1.0104,-1,0.000562776,0.000532172,0.0236193,-1.14405,2.21504,0
0.855178,1,0.000643145,0.000644632,-0.0159847,1.01555,-1.896,0
2.56843,-1,0.000557313,0.000579295,0.0234188,-1.43285,1.73923,0
0.829859,1,0.026721,-0.016537,-0.0138068,0.988535,-2.0029,0
