detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
575209472,2.83844,3.34664,-3.93804,2.83902,3.34639,-1.42704,3.93138,1.45981,-1.42748,3.93079,1.46006,-3.93848,3.15171,3.52803,-3.93809,3.1523,3.52778,-1.42709,4.24466,1.64121,-1.42754,4.24407,1.64146,-3.93854
579633152,1.50414,4.83702,-6.59984,1.50263,4.83428,-4.08884,3.81563,3.50451,-4.0889,3.81713,3.50725,-6.5999,1.68457,5.15085,-6.59939,1.68306,5.14811,-4.08839,3.99605,3.81834,-4.08845,3.99756,3.82108,-6.59945
583565312,4.30958,4.5644,-6.60061,4.30932,4.5656,-4.08961,5.89342,1.83226,-4.08814,5.89368,1.83106,-6.59914,4.5925,4.72837,-6.60066,4.59224,4.72957,-4.08966,6.17634,1.99623,-4.08819,6.1766,1.99503,-6.59919
588021760,2.53796,6.65866,-6.59618,2.53859,6.65747,-4.08518,6.14695,4.58053,-4.08707,6.14632,4.58173,-6.59807,2.70059,6.9412,-6.59609,2.70122,6.94001,-4.08509,6.30957,4.86307,-4.08697,6.30895,4.86426,-6.59797
575209472,2.83844,3.34664,-3.93804,2.83902,3.34639,-1.42704,3.93138,1.45981,-1.42748,3.93079,1.46006,-3.93848,3.15171,3.52803,-3.93809,3.1523,3.52778,-1.42709,4.24466,1.64121,-1.42754,4.24407,1.64146,-3.93854
579633152,1.50414,4.83702,-6.59984,1.50263,4.83428,-4.08884,3.81563,3.50451,-4.0889,3.81713,3.50725,-6.5999,1.68457,5.15085,-6.59939,1.68306,5.14811,-4.08839,3.99605,3.81834,-4.08845,3.99756,3.82108,-6.59945
583565312,4.30958,4.5644,-6.60061,4.30932,4.5656,-4.08961,5.89342,1.83226,-4.08814,5.89368,1.83106,-6.59914,4.5925,4.72837,-6.60066,4.59224,4.72957,-4.08966,6.17634,1.99623,-4.08819,6.1766,1.99503,-6.59919
588021760,2.53796,6.65866,-6.59618,2.53859,6.65747,-4.08518,6.14695,4.58053,-4.08707,6.14632,4.58173,-6.59807,2.70059,6.9412,-6.59609,2.70122,6.94001,-4.08509,6.30957,4.86307,-4.08697,6.30895,4.86426,-6.59797
575209472,2.83844,3.34664,-3.93804,2.83902,3.34639,-1.42704,3.93138,1.45981,-1.42748,3.93079,1.46006,-3.93848,3.15171,3.52803,-3.93809,3.1523,3.52778,-1.42709,4.24466,1.64121,-1.42754,4.24407,1.64146,-3.93854
579633152,1.50414,4.83702,-6.59984,1.50263,4.83428,-4.08884,3.81563,3.50451,-4.0889,3.81713,3.50725,-6.5999,1.68457,5.15085,-6.59939,1.68306,5.14811,-4.08839,3.99605,3.81834,-4.08845,3.99756,3.82108,-6.59945
583565312,4.30958,4.5644,-6.60061,4.30932,4.5656,-4.08961,5.89342,1.83226,-4.08814,5.89368,1.83106,-6.59914,4.5925,4.72837,-6.60066,4.59224,4.72957,-4.08966,6.17634,1.99623,-4.08819,6.1766,1.99503,-6.59919
588021760,2.53796,6.65866,-6.59618,2.53859,6.65747,-4.08518,6.14695,4.58053,-4.08707,6.14632,4.58173,-6.59807,2.70059,6.9412,-6.59609,2.70122,6.94001,-4.08509,6.30957,4.86307,-4.08697,6.30895,4.86426,-6.59797
