energy,eta,phi,time,detid,front_1,front_2,front_3,front_4,back_1,back_2,back_3,back_4
75.2471,-1.6095,1.26536,-0.780136,1140869519,0.452744,1.68966,-4.00458,0.598285,1.64377,-4.00458,0.544467,1.49591,-4.00458,0.412018,1.53767,-4.00458,0.493116,1.84033,-4.36168,0.651635,1.79035,-4.36168,0.593019,1.62931,-4.36168,0.448759,1.67479,-4.36168
