isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000722436,0.000617465,0.071147,7.84956e-06,6.21794e-06,1.14576e-05,126.157,132.348
1,0,0.000702549,0.000600668,0.0554231,2.82128e-05,3.39518e-05,4.10245e-05,39.0298,56.7529
1,0,0.000755717,0.00061146,-0.0978461,3.1255e-05,2.53135e-05,4.39658e-05,39.4473,36.4681
1,0,0.000708807,0.000633642,-0.0706457,2.93061e-05,2.96817e-05,3.48826e-05,54.6886,69.5079
1,0,0.000752441,0.000658192,0.0583431,3.4177e-05,3.41576e-05,4.55815e-05,35.4122,51.0428
1,0,0.000697972,0.000655071,-0.08468,3.63297e-05,4.49504e-05,4.34732e-05,10.6905,22.2983
1,0,0.000734812,0.000679821,-0.0100777,5.82539e-05,4.21027e-05,5.50627e-05,13.2039,20.2358
1,0,0.000769426,0.000707417,0.0888931,5.20853e-05,5.17558e-05,5.7817e-05,21.4528,25.5166
1,0,0.000888715,0.000646267,-0.0739681,9.30177e-05,6.45216e-05,9.46008e-05,10.2419,20.5423
1,0,0.000634609,0.000655293,0.090841,0.000157807,0.000115809,0.0005125,0.0298626,0.942182
1,0,0.000871485,0.000422727,-0.0605457,0.000168775,0.000251749,0.000335009,14.3169,12.2658
1,0,0.000711466,0.000867418,-0.0942758,0.000197804,0.000275778,0.00027198,1.14794,2.87251
