path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet200_v6,7,hltL1sL1SingleJet92,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_PFJet200_v6,7,hltL1sL1SingleJet92,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_PFJet200_v6,21,hltSingleJet140Regional,HLT1CaloJet,85,2,0,182.265,1.25948,0.263244,37.432
HLT_PFJet200_v6,21,hltSingleJet140Regional,HLT1CaloJet,85,3,0,163.829,1.12619,-3.03193,30.8102
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_DiPFJetAve200_v7,7,hltL1sL1SingleJet92,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_DiPFJetAve200_v7,7,hltL1sL1SingleJet92,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_DiPFJetAve200_v7,21,hltSingleJet140Regional,HLT1CaloJet,85,2,0,182.265,1.25948,0.263244,37.432
HLT_DiPFJetAve200_v7,21,hltSingleJet140Regional,HLT1CaloJet,85,3,0,163.829,1.12619,-3.03193,30.8102
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v7,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,132,-89,261.5,0,0,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,125,0,56,1.956,-0.698132,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,126,0,48,0.8695,2.0944,0
HLT_DiJet80_DiJet60_DiJet20_v3,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,18,0,178.003,1.25948,0.263244,36.5566
HLT_DiJet80_DiJet60_DiJet20_v3,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,19,0,159.513,1.12619,-3.03193,29.9984
HLT_DiJet80_DiJet60_DiJet20_v3,22,hltQuadCenJet60L1FastJet,HLT1CaloJet,85,18,0,178.003,1.25948,0.263244,36.5566
HLT_DiJet80_DiJet60_DiJet20_v3,22,hltQuadCenJet60L1FastJet,HLT1CaloJet,85,19,0,159.513,1.12619,-3.03193,29.9984
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v5,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,123,0,168,1.218,0.349066,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v5,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,124,0,160,1.218,3.14159,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v5,21,hltSingleBJet80Eta1p7L1FastJet,HLT1CaloJet,86,18,0,178.003,1.25948,0.263244,36.5566
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v5,21,hltSingleBJet80Eta1p7L1FastJet,HLT1CaloJet,86,19,0,159.513,1.12619,-3.03193,29.9984
