pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
10.5185,1.60526,0.389584,1,0.000731077,0.000592885,0.0712594,9.73028,3.99495,25.1303
2.90414,0.943378,2.52383,1,0.000776923,0.000699643,0.0712213,-2.36739,1.68211,3.16454
2.7057,0.718605,1.27947,1,0.00940723,-0.0019985,0.0723995,0.777128,2.59169,2.11604
