et,eta,theta,phi
67.3856,-0.731049,2.24427,2.33182
35.5442,2.22054,0.216255,-0.441726
29.1151,0.495646,1.09428,-1.93563
25.2534,-2.4514,2.96967,1.08888
25.17,-2.72262,3.01038,-0.376985
23.4557,-3.66428,3.09036,-1.0343
21.2297,-1.10828,2.50387,-1.30094
20.3623,-0.911988,2.37761,0.832064
19.1605,-2.79134,3.01907,-1.56734
19.2306,1.48091,0.447252,-2.99652
18.5837,-2.92742,3.03462,-2.75813
18.7828,-1.47392,2.69131,-0.206776
18.5163,-1.19865,2.55574,-2.45519
17.3737,2.17391,0.22649,-2.00034
16.4737,3.93451,0.0391055,-0.371379
16.0437,3.82265,0.0437324,0.808945
15.2686,3.95765,0.0382114,2.02013
14.5237,3.54197,0.0578961,-1.83941
14.1698,2.79123,0.122538,2.36714
13.8048,2.52736,0.159401,1.28151
12.6642,-1.73441,2.79218,1.82228
12.7319,1.35022,0.507205,-1.46889
11.8624,1.4871,0.444582,1.79688
11.7399,0.498566,1.09169,1.87738
10.2363,2.94806,0.104787,0.026563
10.1709,3.98498,0.0371815,-2.88799
10.121,-3.62589,3.08835,-2.23314
9.90052,-3.74714,3.09443,2.84597
9.80946,1.2409,0.562897,0.199557
9.00682,-0.325288,1.89049,-0.0725151
8.53351,0.629294,0.979345,-0.643628
8.4152,-0.115504,1.68604,-2.97462
7.57657,4.65386,0.019049,-1.9302
7.57467,-4.00499,3.10515,0.0548656
7.13674,0.471469,1.11588,0.740545
6.34403,-4.27194,3.11369,1.30991
6.24865,-2.91474,3.03326,1.93426
6.24496,-2.4808,2.97463,2.7926
5.78137,4.71111,0.0179891,-0.913211
5.65708,-3.22539,3.06215,0.795839
5.30016,2.73242,0.12994,-2.76315
5.00859,-4.8121,3.12533,-0.877305
4.99968,-1.3039,2.61143,2.90783
4.83343,-4.83922,3.12577,-2.91883
4.61741,4.84372,0.0157551,2.31915
4.17174,1.57521,0.408164,2.55311
4.00733,-4.93697,3.12724,0.499147
3.8738,4.78954,0.0166322,1.14673
3.55183,2.02233,0.263165,0.43342
3.42115,-4.95515,3.1275,2.08237
3.04496,-4.63911,3.12226,-1.95931
