pt,charge,pos_x,pos_y,pos_z,phi,eta
9.16553,1,0.000675117,0.000639757,-0.0681265,1.35136,2.20045
63.0047,-1,0.000691816,0.000635484,-0.067884,-2.5838,1.35909
21.9699,-1,0.00069251,0.000669328,-0.067995,-0.0331843,1.09564
23.4292,1,0.000675033,0.000650188,-0.0679429,0.861213,1.01621
4.91363,-1,0.000692769,0.000601748,-0.0185821,3.04243,-2.13683
