pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
9.23112,1,0.000672455,0.00064035,-0.0681276,1.35132,2.20046,0
63.0951,-1,0.000690616,0.000637407,-0.0678969,-2.58381,1.35919,0
22.0735,-1,0.000692632,0.000673098,-0.0680139,-0.0331512,1.09574,0
23.5947,1,0.000656034,0.000666511,-0.0679607,0.861049,1.01628,0
