path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_PFJet320_v8,21,hltSingleJet260Regional,HLT1CaloJet,85,14,0,374.454,-2.33616,2.86439,55.7794
HLT_PFJet320_v8,21,hltSingleJet260Regional,HLT1CaloJet,85,15,0,311.798,0.567715,-0.589896,40.5039
HLT_PFJet320_v8,146,hlt1PFJet320,HLT1PFJet,85,300,0,338.706,-2.36484,2.87312,17.9159
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_Jet370_NoJetID_v15,20,hltSingleJet370RegionalNoJetID,HLT1CaloJet,85,19,0,374.454,-2.33616,2.86439,55.7794
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_PFJet400_v8,21,hltSingleJet320Regional,HLT1CaloJet,85,14,0,374.454,-2.33616,2.86439,55.7794
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_DiPFJetAve320_v9,21,hltSingleJet260Regional,HLT1CaloJet,85,14,0,374.454,-2.33616,2.86439,55.7794
HLT_DiPFJetAve320_v9,21,hltSingleJet260Regional,HLT1CaloJet,85,15,0,311.798,0.567715,-0.589896,40.5039
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_DiPFJetAve400_v9,21,hltSingleJet320Regional,HLT1CaloJet,85,14,0,374.454,-2.33616,2.86439,55.7794
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v9,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,159,-89,640.5,0,0,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,154,0,128,0.5215,0.698132,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,21,hltSingleBJet80Eta1p7L1FastJet,HLT1CaloJet,86,25,0,306.37,0.567715,-0.589896,39.7989
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,21,hltSingleBJet80Eta1p7L1FastJet,HLT1CaloJet,86,26,0,113.939,0.694298,0.830589,8.05971
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,22,hltDoubleBJet70Eta1p7L1FastJet,HLT1CaloJet,86,25,0,306.37,0.567715,-0.589896,39.7989
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,22,hltDoubleBJet70Eta1p7L1FastJet,HLT1CaloJet,86,26,0,113.939,0.694298,0.830589,8.05971
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,152,0,252,-2.586,2.79253,0
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,153,0,252,0.5215,-0.698132,0
