isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000724893,0.000607943,-0.0153302,7.89743e-06,5.45196e-06,9.6609e-06,50.0332,66.6201
1,0,0.000699232,0.000601564,-0.0522374,2.14581e-05,2.65731e-05,3.65033e-05,77.7328,98.1382
1,0,0.000745312,0.00064729,0.0254815,3.27974e-05,2.85468e-05,5.44763e-05,31.1488,37.0261
1,0,0.000708892,0.000640793,0.0666419,2.73809e-05,1.88871e-05,2.68014e-05,62.9506,93.5857
1,0,0.000734013,0.00058826,-0.00651539,3.24718e-05,3.00063e-05,4.47228e-05,35.6378,46.6354
1,0,0.000645026,0.000658381,0.0242024,3.75074e-05,3.18339e-05,4.94897e-05,26.7137,42.1853
1,0,0.000697694,0.000603817,-0.0256996,4.0541e-05,3.64975e-05,3.47349e-05,44.2696,41.3346
1,0,0.000718706,0.000586625,0.00717011,4.53076e-05,5.13057e-05,5.97888e-05,15.5402,19.2378
1,0,0.0006947,0.000660888,-0.00175626,4.0998e-05,5.47005e-05,5.02532e-05,28.0334,34.7367
1,0,0.000673458,0.000547974,0.0142985,6.67549e-05,6.38071e-05,6.72395e-05,11.9463,24.0467
1,0,0.000698,0.000646631,-0.0770624,7.9487e-05,4.35639e-05,8.79652e-05,8.57078,16.5015
1,0,0.000686006,0.000644387,-0.0374771,6.33563e-05,5.22422e-05,6.56547e-05,14.1172,26.2587
1,0,0.000785933,0.000645518,-0.0435267,6.92433e-05,6.23143e-05,9.94589e-05,16.0471,26.1914
1,0,0.000657749,0.000697445,0.0046432,6.78881e-05,8.84344e-05,9.02955e-05,25.5036,28.5196
1,0,0.000602108,0.000697682,0.0327321,9.1917e-05,9.27579e-05,0.000143063,7.89662,8.31245
1,0,0.000669105,0.000572863,-0.0130688,0.000127669,0.000100186,0.000158011,1.25159,6.83257
1,0,0.000461796,0.000225005,0.00813365,0.00019829,0.000250969,0.000239571,4.98871,2.57799
1,0,0.000830159,0.000341789,-0.0712531,0.000763917,0.00039503,0.000365565,3.96999,0.671447
