energy,eta,phi,time,detid,front_1,front_2,front_3,front_4,back_1,back_2,back_3,back_4
0.272387,-1.52241,-2.71348,22.2547,872416030,-1.31736,-0.621847,-3.1967,-1.34476,-0.621757,-3.18862,-1.34569,-0.593414,-3.19208,-1.31829,-0.593504,-3.20016,-1.37915,-0.65078,-3.40586,-1.40788,-0.650686,-3.39739,-1.40885,-0.620972,-3.40101,-1.38013,-0.621066,-3.40949
0.209936,-1.518,-2.40311,20.0477,872417041,-1.07695,-1.00761,-3.20638,-1.10473,-1.00758,-3.1997,-1.10607,-0.97962,-3.20543,-1.0783,-0.979654,-3.21211,-1.12729,-1.05425,-3.41541,-1.15641,-1.05421,-3.40841,-1.15782,-1.0249,-3.41441,-1.1287,-1.02494,-3.42141
1.06181,-2.13809,-2.72196,0.517228,872418728,-0.682037,-0.324901,-3.19024,-0.710281,-0.324867,-3.18595,-0.710517,-0.296355,-3.18773,-0.682272,-0.296389,-3.19202,-0.714987,-0.340091,-3.40723,-0.744598,-0.340055,-3.40274,-0.744845,-0.310164,-3.4046,-0.715234,-0.3102,-3.40909
2.17481,-2.11998,-2.60359,6.39844,872418853,-0.652375,-0.412057,-3.18812,-0.680646,-0.412034,-3.18401,-0.680959,-0.383562,-3.18632,-0.652688,-0.383584,-3.19043,-0.683914,-0.431383,-3.40499,-0.713553,-0.431359,-3.40069,-0.713881,-0.401509,-3.40311,-0.684242,-0.401533,-3.40742
1.91777,-2.13858,-2.63651,18.7146,872418854,-0.652636,-0.383001,-3.19009,-0.680907,-0.382979,-3.18598,-0.681194,-0.354492,-3.18811,-0.652923,-0.354514,-3.19222,-0.68419,-0.40095,-3.40707,-0.713829,-0.400926,-3.40277,-0.71413,-0.371061,-3.405,-0.684492,-0.371085,-3.40931
0.697072,-2.1724,-2.61756,-0.428601,872418982,-0.623764,-0.383,-3.1939,-0.65206,-0.382989,-3.18996,-0.652346,-0.354502,-3.1921,-0.624049,-0.354513,-3.19603,-0.65395,-0.400949,-3.41108,-0.683615,-0.400938,-3.40696,-0.683914,-0.371073,-3.40919,-0.654249,-0.371084,-3.41332
2.43743,-2.22769,-2.47857,0.323802,872419364,-0.532288,-0.441119,-3.18051,-0.560658,-0.441085,-3.17715,-0.560919,-0.412628,-3.17965,-0.53255,-0.412661,-3.18301,-0.55808,-0.46182,-3.39802,-0.587822,-0.461784,-3.3945,-0.588097,-0.43195,-3.39711,-0.558355,-0.431986,-3.40064
1.36971,-2.68839,2.97059,-4.40355,872419893,-0.441782,0.0595489,-3.17481,-0.441749,0.0881146,-3.17446,-0.4133,0.0881146,-3.17706,-0.413333,0.0595489,-3.17741,-0.463189,0.0623142,-3.39376,-0.463154,0.0922618,-3.39338,-0.433329,0.0922618,-3.39611,-0.433363,0.0623142,-3.39648
1.38207,-2.76719,-3.02986,48.5063,872420017,-0.384241,-0.0589946,-3.17911,-0.412706,-0.0589946,-3.17668,-0.412721,-0.0304272,-3.17686,-0.384256,-0.0304272,-3.17929,-0.402894,-0.0617597,-3.3983,-0.432736,-0.0617597,-3.39576,-0.432752,-0.0318102,-3.39595,-0.40291,-0.0318103,-3.39849
4.13503,-2.84832,3.09941,5.74067,872420147,-0.383668,0.00130834,-3.17893,-0.383668,0.0298763,-3.17893,-0.355189,0.0298764,-3.18117,-0.355188,0.00130838,-3.18117,-0.402322,0.00130912,-3.39814,-0.402322,0.0312591,-3.39814,-0.372464,0.0312592,-3.40049,-0.372464,0.00130917,-3.40049
1.34569,-2.63269,-2.31329,3.79251,872420391,-0.297416,-0.353947,-3.19028,-0.325921,-0.353947,-3.1884,-0.326052,-0.325448,-3.19037,-0.297546,-0.325448,-3.19225,-0.311902,-0.370519,-3.40918,-0.341787,-0.370519,-3.40721,-0.341923,-0.34064,-3.40927,-0.312039,-0.34064,-3.41125
0.752767,-1.83879,1.87485,-2.90876,872420436,-0.326233,0.979652,-3.19383,-0.325843,1.00761,-3.18796,-0.297338,1.00761,-3.18986,-0.297728,0.979652,-3.19573,-0.34189,1.02494,-3.40856,-0.341481,1.05425,-3.4024,-0.311597,1.05425,-3.40439,-0.312006,1.02494,-3.41054
1.20893,-2.72692,-2.30483,13.6212,872420520,-0.26596,-0.324903,-3.18375,-0.29448,-0.324858,-3.18209,-0.294539,-0.296346,-3.18389,-0.266019,-0.296391,-3.18555,-0.278742,-0.340091,-3.40286,-0.308641,-0.340044,-3.40112,-0.308704,-0.310153,-3.403,-0.278804,-0.3102,-3.40474
1.2628,-2.83204,-2.30254,-51.6167,872420649,-0.236587,-0.293633,-3.17675,-0.265116,-0.293616,-3.17527,-0.265183,-0.265094,-3.17688,-0.236654,-0.265111,-3.17837,-0.247982,-0.307446,-3.39603,-0.277892,-0.307428,-3.39447,-0.277962,-0.277526,-3.39616,-0.248052,-0.277544,-3.39772
1.42971,-2.638,1.93673,36.5981,872421057,-0.177896,0.412658,-3.18114,-0.177813,0.441116,-3.17863,-0.149261,0.441116,-3.17958,-0.149344,0.412658,-3.18209,-0.186523,0.431985,-3.40013,-0.186436,0.461819,-3.3975,-0.156503,0.461819,-3.39849,-0.15659,0.431985,-3.40112
2.47576,-2.63605,1.60603,44.4126,872421698,-0.0304589,0.444612,-3.18906,-0.0304586,0.473053,-3.18637,-0.00189057,0.473053,-3.18637,-0.00189087,0.444612,-3.18906,-0.0318621,0.465314,-3.40808,-0.0318618,0.495131,-3.40526,-0.00191181,0.495131,-3.40527,-0.00191213,0.465314,-3.40808
2.5477,-2.88891,1.27491,-27.6493,872422206,0.0892641,0.353951,-3.18079,0.117827,0.353917,-3.18025,0.11783,0.325417,-3.18222,0.0892676,0.325451,-3.18276,0.0934235,0.37052,-3.40013,0.123368,0.370484,-3.39956,0.123372,0.340606,-3.40163,0.0934272,0.340641,-3.40219
1.1302,-2.72268,1.24886,2.3627,872422336,0.118395,0.412061,-3.17685,0.146954,0.412016,-3.17613,0.146967,0.383543,-3.17846,0.118408,0.383588,-3.17918,0.123935,0.431383,-3.39593,0.153876,0.431336,-3.39518,0.15389,0.401486,-3.39762,0.12395,0.401533,-3.39837
