pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
2.71593,-1,0.000687396,0.000664655,-2.50292e-05,0.652694,1.54247,0
1.56665,1,0.000793741,0.000752175,0.0802068,2.68098,-1.79516,0
1.43234,1,0.000770243,0.000878901,-0.0499849,2.93496,-1.46479,0
2.22076,1,0.000926474,0.000644949,0.0538526,1.69997,2.34569,0
