pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
6.8745,-1,-0.702061,2.20234,2.77722,0.308807,1.99796,0
0.694851,1,0.000682653,0.000679972,0.0114401,0.740949,-3.23202,0
