detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838941979,1,0.0475718,-1.29201,0.721761,0.0484036,-1.3016,0.701362,0.0702289,-1.29933,0.701362,0.0692327,-1.28976,0.721761,0.065348,-1.49774,0.823177,0.0663121,-1.50886,0.799532,0.0917501,-1.50621,0.799532,0.0905954,-1.49511,0.823177
838941467,1,0.0475718,-1.29201,0.696394,0.0483706,-1.30129,0.675848,0.0701959,-1.29902,0.675848,0.0692328,-1.28976,0.696394,0.0655087,-1.49929,0.794583,0.0664346,-1.51004,0.770768,0.0918726,-1.50739,0.770768,0.0907562,-1.49666,0.794583
838940955,1,0.0475718,-1.29201,0.671209,0.0483374,-1.30097,0.65052,0.0701627,-1.2987,0.65052,0.0692327,-1.28976,0.671209,0.0656642,-1.50078,0.766148,0.0665517,-1.51116,0.742167,0.0919897,-1.50852,0.742167,0.0909117,-1.49815,0.766148
838941980,1,0.0696545,-1.28971,0.721761,0.0706506,-1.29929,0.701362,0.0924759,-1.29702,0.701362,0.0913154,-1.28746,0.721761,0.0910171,-1.49507,0.823177,0.0921718,-1.50617,0.799532,0.11761,-1.50352,0.799532,0.116265,-1.49244,0.823177
838941468,1,0.0696545,-1.28971,0.696394,0.0706176,-1.29897,0.675848,0.092443,-1.2967,0.675848,0.0913154,-1.28746,0.696394,0.0911779,-1.49662,0.794583,0.0922943,-1.50735,0.770768,0.117732,-1.5047,0.770768,0.116425,-1.49399,0.794583
838940956,1,0.0696544,-1.28971,0.671209,0.0705844,-1.29865,0.65052,0.0924098,-1.29638,0.65052,0.0913153,-1.28746,0.671209,0.0913334,-1.49811,0.766148,0.0924114,-1.50847,0.742167,0.117849,-1.50583,0.742167,0.116581,-1.49548,0.766148
838941981,1,0.0921329,-1.28966,0.721761,0.0932992,-1.29922,0.701362,0.115032,-1.29619,0.701362,0.113702,-1.28666,0.721761,0.117083,-1.49465,0.823177,0.118435,-1.50573,0.799532,0.143765,-1.50219,0.799532,0.142224,-1.49114,0.823177
838941469,1,0.0921329,-1.28966,0.696394,0.0932552,-1.29891,0.675848,0.114988,-1.29588,0.675848,0.113702,-1.28666,0.696394,0.117298,-1.49619,0.794583,0.118599,-1.5069,0.770768,0.143929,-1.50337,0.770768,0.142438,-1.49268,0.794583
838940957,1,0.0921329,-1.28966,0.671209,0.0932108,-1.29859,0.65052,0.114944,-1.29556,0.65052,0.113702,-1.28666,0.671209,0.117506,-1.49768,0.766148,0.118755,-1.50802,0.742167,0.144085,-1.50449,0.742167,0.142646,-1.49417,0.766148
838942498,1,0.202595,-1.27572,0.747269,0.204648,-1.28542,0.727072,0.226142,-1.28088,0.727072,0.223902,-1.27121,0.747269,0.245007,-1.47622,0.851731,0.247371,-1.4874,0.828468,0.272283,-1.48213,0.828468,0.269703,-1.471,0.851731
838941987,1,0.224945,-1.27332,0.721761,0.227104,-1.2827,0.701362,0.248401,-1.27741,0.701362,0.246081,-1.26807,0.721761,0.271201,-1.47457,0.823177,0.273704,-1.48544,0.799532,0.298526,-1.47928,0.799532,0.295836,-1.46845,0.823176
838864432,1,1.01904,0.795912,-0.168009,1.02009,0.796672,-0.145871,1.0323,0.778593,-0.145871,1.03123,0.777867,-0.168009,1.20687,0.927613,-0.185468,1.20812,0.928509,-0.159326,1.22256,0.907123,-0.159326,1.22129,0.906265,-0.185468
838863408,1,1.01904,0.795912,-0.122801,1.01967,0.796355,-0.0992656,1.03187,0.7783,-0.0992656,1.03123,0.777866,-0.122801,1.20722,0.927884,-0.132267,1.20791,0.928362,-0.106832,1.22235,0.906981,-0.106832,1.22166,0.906512,-0.132267
838864433,1,1.00404,0.812659,-0.168009,1.00508,0.813422,-0.145871,1.01792,0.795781,-0.145871,1.01685,0.79505,-0.168009,1.1895,0.947617,-0.185468,1.19074,0.948519,-0.159326,1.20592,0.92765,-0.159326,1.20466,0.926787,-0.185468
838864428,1,1.07144,0.723691,-0.168009,1.07255,0.724375,-0.145871,1.08347,0.705487,-0.145871,1.08234,0.704838,-0.168009,1.26801,0.841957,-0.185468,1.26932,0.842765,-0.159326,1.28224,0.820422,-0.159326,1.28091,0.819655,-0.185468
838863404,1,1.07144,0.723691,-0.122801,1.07211,0.724088,-0.0992657,1.08302,0.705226,-0.0992656,1.08234,0.704838,-0.122801,1.26838,0.842203,-0.132267,1.2691,0.842632,-0.106833,1.28202,0.820295,-0.106832,1.28129,0.819876,-0.132267
