detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838890673,1,-1.25796,0.292836,-1.55471,-1.2742,0.297479,-1.53874,-1.26814,0.318705,-1.53874,-1.25197,0.313775,-1.55471,-1.40805,0.335736,-1.72364,-1.42609,0.340894,-1.70591,-1.41929,0.36471,-1.70591,-1.40133,0.359233,-1.72364
838890161,1,-1.25796,0.292836,-1.52031,-1.27403,0.297429,-1.50416,-1.26796,0.318656,-1.50416,-1.25197,0.313775,-1.52031,-1.40985,0.336252,-1.68749,-1.42771,0.341355,-1.66955,-1.4209,0.365171,-1.66955,-1.40314,0.359749,-1.68749
838891185,1,-1.25796,0.292835,-1.58952,-1.27437,0.297527,-1.57374,-1.26831,0.318754,-1.57374,-1.25197,0.313775,-1.58952,-1.40623,0.335215,-1.76019,-1.42446,0.340427,-1.74266,-1.41765,0.364243,-1.74266,-1.39951,0.358712,-1.76019
838891697,1,-1.25796,0.292836,-1.62476,-1.27454,0.297576,-1.60917,-1.26847,0.318802,-1.60917,-1.25197,0.313775,-1.62476,-1.40438,0.334689,-1.79714,-1.42281,0.339954,-1.77982,-1.416,0.36377,-1.77982,-1.39767,0.358186,-1.79714
838889649,1,-1.25796,0.292836,-1.48631,-1.27386,0.29738,-1.46997,-1.26779,0.318606,-1.46997,-1.25197,0.313775,-1.48631,-1.41164,0.336762,-1.65172,-1.4293,0.341809,-1.63357,-1.42249,0.365625,-1.63357,-1.40492,0.360259,-1.65172
838890674,1,-1.26406,0.271476,-1.55471,-1.28039,0.275832,-1.53874,-1.27432,0.297059,-1.53874,-1.25808,0.292416,-1.55471,-1.41488,0.311819,-1.72364,-1.43302,0.316658,-1.70591,-1.42621,0.340474,-1.70591,-1.40817,0.335316,-1.72364
838890162,1,-1.26406,0.271476,-1.52031,-1.28022,0.275783,-1.50416,-1.27415,0.297009,-1.50416,-1.25808,0.292416,-1.52031,-1.41669,0.312334,-1.68749,-1.43463,0.317119,-1.66955,-1.42783,0.340935,-1.66955,-1.40997,0.335832,-1.68749
838891186,1,-1.26406,0.271476,-1.58952,-1.28056,0.275881,-1.57374,-1.27449,0.297107,-1.57374,-1.25808,0.292415,-1.58952,-1.41306,0.311298,-1.76019,-1.43139,0.316191,-1.74266,-1.42458,0.340007,-1.74266,-1.40635,0.334795,-1.76019
838891698,1,-1.26406,0.271476,-1.62476,-1.28073,0.275929,-1.60917,-1.27466,0.297155,-1.60917,-1.25808,0.292415,-1.62476,-1.41122,0.310772,-1.79714,-1.42973,0.315718,-1.77982,-1.42293,0.339534,-1.77982,-1.4045,0.334269,-1.79714
838889650,1,-1.26406,0.271476,-1.48631,-1.28004,0.275733,-1.46997,-1.27398,0.29696,-1.46997,-1.25808,0.292416,-1.48631,-1.41847,0.312845,-1.65172,-1.43622,0.317573,-1.63357,-1.42942,0.341389,-1.63357,-1.41176,0.336342,-1.65172
838890675,1,-1.26724,0.249236,-1.55471,-1.28364,0.253309,-1.53874,-1.27832,0.274735,-1.53874,-1.26199,0.270372,-1.55471,-1.41874,0.286869,-1.72364,-1.43695,0.291393,-1.70591,-1.43098,0.315432,-1.70591,-1.41285,0.310586,-1.72364
838890163,1,-1.26724,0.249236,-1.52031,-1.28346,0.253266,-1.50416,-1.27814,0.274691,-1.50416,-1.26199,0.270372,-1.52031,-1.42056,0.287321,-1.68749,-1.43858,0.291797,-1.66955,-1.43261,0.315837,-1.66955,-1.41467,0.311038,-1.68749
838891187,1,-1.26724,0.249236,-1.58952,-1.28381,0.253352,-1.57374,-1.27849,0.274777,-1.57374,-1.26199,0.270372,-1.58952,-1.4169,0.286412,-1.76019,-1.4353,0.290984,-1.74266,-1.42933,0.315023,-1.74266,-1.41101,0.310129,-1.76019
