eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.66051,1.06358,2.0568,-1,0,0,0.639808,0,0.233528,0.233528,0,0,,-999,0,0,,,1
2.24362,-2.61745,1.78625,1,0,0,1.25738,0.255429,1.64538,0.978976,0.666404,0.564457,,-999,0,0,,,1
-2.1382,2.71249,0.811316,-1,0.573833,0,0.403558,0.232832,0.697825,0.441018,0.256808,0.211787,,-999,0,0,,,1
-1.53325,-2.19897,1.86905,1,1.66807,0,0.31145,0.409535,0.225426,0.225426,0,0,,-999,0,1,,,1
0.25158,-3.11651,1.3121,-1,0,2.12376,0.817956,0.72195,0.604475,0.604475,0,0.570543,,-999,0,0,,,1
-0.14777,-1.46194,0.719236,1,2.03513,0.992522,0.261246,0.557206,1.81046,1.00505,1.00505,0.650748,,-999,0,0,,,1
-1.46741,-1.28568,3.17499,-1,3.05417,0,1.70396,0.200564,1.69572,0.537591,0.75146,0.204297,,-999,0,0,,,1
-0.822526,-1.25234,1.04208,1,2.56948,0.77866,1.27501,0.402844,3.4508,1.71014,0.528066,0.966157,,-999,0,0,,,1
1.21425,1.29389,2.25441,-1,1.9372,2.08688,1.69552,0.532841,1.1893,0.760277,0.760277,0,,-999,0,0,,,1
1.10543,0.176189,11.6708,1,7.00636,0,1.47098,0.720264,0.260912,0.135896,0.125017,0.671795,,-0.679809,0,0,,,1
-1.00112,2.89134,152.456,-1,117.884,18.8777,15.1742,0.759811,3.53277,0.746447,2.60098,10.9004,,-0.920954,0,0,,,1
-0.954827,-0.128178,5.2202,-1,79.8973,93.6557,18.9777,0.664857,14.6905,3.38759,1.33373,25.145,,-999,0,0,,,1
-0.655995,1.19999,2.47251,1,0,0,1.18059,0.245984,4.0347,1.13696,1.13696,0.435877,,-999,0,0,,,1
1.65661,0.894135,3.89849,-1,0,0.837999,0.999381,0.766997,0.890849,0.890849,0.890849,2.43678,,-999,0,0,,,1
2.0939,-1.87862,2.70266,1,0,1.15514,0.816742,0.656293,0.925015,0.57509,0.57509,1.11779,,-999,0,0,,,1
2.41287,2.4715,2.00418,1,0,1.27074,0.501463,0.863265,0.938309,0.938309,0.938309,4.10847,,-999,0,0,,,1
-1.26345,1.68481,2.3872,-1,1.33186,0.501463,0.468545,0.544478,1.19671,0.671069,0,0,,-999,0,0,,,1
-0.81565,-2.05692,4.62581,-1,1.30321,0.648426,0.99909,0.70691,3.00403,1.2671,0.992226,0,,-999,0,0,,,1
-0.310489,0.675112,4.90213,-1,1.99894,0,2.83955,0.0987927,1.88211,0.99127,0.99127,0,,-999,0,0,,,1
0.560878,-0.542319,3.45256,1,1.88731,1.44265,2.01614,0.415422,2.54999,0.935505,0.935505,1.54906,,-999,0,0,,,1
0.033095,-0.615258,3.42722,1,2.8708,4.12445,0.732695,0.923998,0.3399,0.3399,0,3.50734,,-999,0,0,,,1
-1.72198,-0.284607,3.95656,1,3.51541,4.49569,4.18495,0.651327,2.08818,1.63048,0,0.763784,,-999,0,0,,,1
-2.71741,-0.10368,13.0981,1,0.992023,11.9207,16.7656,0.446775,16.5598,10.5317,2.33212,12.1505,,-999,0,0,,,1
-0.494821,-0.604347,2.56434,1,0.983119,44.4884,3.64127,0.88959,4.77948,3.16788,0.925783,4.56824,,-999,0,0,,,1
-0.314253,-0.0835576,3.39844,1,16.1288,43.9525,3.64127,0.879349,13.2763,5.89004,0.788302,0,,-999,0,0,,,1
-2.99742,1.63941,17.0092,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.12825,1.75837,15.2418,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.86221,0.431769,3.0095,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.9556,1.04613,17.3127,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.90052,-1.36732,19.2236,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.88941,2.53375,20.2554,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.93526,0.600601,21.6906,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.344375,0.341176,5.2634,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.59966,0.986972,7.43321,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.97543,0.330765,7.24711,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.83392,0.193192,6.65839,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.97607,-0.629882,6.64937,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.36324,-0.126945,6.51617,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.06809,1.90643,6.46935,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.8848,-0.75324,6.39325,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.9595,-2.07066,5.81009,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.94007,2.71053,5.4519,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.97032,2.45075,5.30815,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.77981,-1.61877,5.29564,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.10661,-0.628903,7.94103,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.68791,1.80035,4.80436,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.09326,1.06168,4.68104,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.92065,1.44318,3.06679,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.50323,1.72063,4.60487,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.5158,-1.67705,4.25211,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.57468,0.583672,4.0074,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.35492,0.972867,3.91204,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.80266,1.54343,3.80235,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.57297,-0.79395,3.57841,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.90822,-2.68229,3.56527,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.67335,-1.54407,10.7812,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.983138,-1.10334,14.495,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.03031,-2.73751,14.3221,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.91109,0.0433444,13.178,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.07863,-2.54374,12.349,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.7758,2.18207,12.2733,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.80757,2.11706,11.5558,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.15937,2.72224,11.4372,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.25512,2.80035,11.3045,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.57031,-2.86182,11.2871,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.47072,-0.981542,11.0825,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.96784,2.72356,10.8494,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.86343,-2.74924,15.1468,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.36501,1.75487,10.4464,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.88073,-1.4667,10.3118,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.0872964,-2.38858,10.2991,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.77901,-1.49304,10.1466,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.15041,-2.89561,10.1148,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.0562,-2.19899,9.63502,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.96053,-0.743992,9.08057,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.63281,0.305842,8.9196,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.27321,-2.17357,8.46238,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.7414,0.627745,8.19664,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.05922,-2.4127,0.651911,-1,0,0,0.380226,0.149109,1.37469,0.748197,0.626492,0.240899,,-999,0,0,,,1
1.27188,2.58526,4.05901,-1,0,0,1.05187,0,1.59788,0.838638,0,0,,-999,0,0,,,1
0.189212,1.55593,1.21743,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-2.4863,0.931643,1.25403,-1,0,0,5.99838,0,7.73315,6.94476,0.595556,0,,-999,0,0,,,1
1.59212,0.41349,0.623565,-1,0,0.569773,0.593843,0.359368,1.20823,1.20823,1.20823,0,,-999,0,0,,,1
-0.532784,2.11765,1.65981,1,0.602837,0,1.68103,0.0674279,1.46463,1.19673,0,0,,-999,0,0,,,1
1.14866,-2.69775,3.10894,-1,0.639209,0,0.610081,0.491752,0.666424,0.3724,0,0,,-999,0,0,,,1
0.317327,2.49413,2.94599,1,0.939829,0,1.32605,0.480074,1.94129,1.23435,1.23435,0,,-999,0,0,,,1
0.760985,-1.92918,1.99544,1,0.776599,0.604118,0.653618,0.2644,0.919691,0.389483,0,0.247823,,-999,0,0,,,1
1.53602,-0.612937,3.84078,1,1.40995,0,1.40806,0.333675,1.80024,0.785762,0.505617,0.816775,,-999,0,0,,,1
0.522685,0.613671,1.87353,1,1.07904,0.593457,1.01426,0.315032,1.51092,0.527122,0,0.694905,,-999,0,0,,,1
2.05028,2.07369,0.812272,1,0.53437,1.47717,0.676096,0.695063,1.22512,0.871148,0.871148,0.177994,,-999,0,0,,,1
2.37601,-1.28471,0.997413,1,0.682282,1.59471,1.3549,0.458203,2.55715,1.12345,0.668158,2.03757,,-999,0,0,,,1
1.53368,-1.15114,1.33837,-1,0,2.28248,0.462338,0.82687,0.273013,0.273013,0,0.323813,,-999,0,0,,,1
-0.440359,-2.91896,2.90846,1,1.72459,2.12484,4.44172,0.320347,3.42653,2.63927,0,1.61505,,-999,0,0,,,1
-2.32242,-1.73588,1.43105,-1,0,5.25969,0.879882,0.86137,0.889392,0.625702,0.625702,5.52618,,-999,0,0,,,1
