et,eta,theta,phi
381.729,-1.01747,2.44781,2.85086
308.501,-1.02975,2.45563,-0.21888
75.6191,-2.71363,3.0092,0.0410463
51.6536,1.04149,0.678561,0.287469
41.31,-0.983343,2.4257,-1.76917
36.6124,-2.34366,2.95023,-1.64839
36.2429,1.50197,0.43823,-0.761024
33.7643,-0.107593,1.67818,-0.605744
31.2144,-1.7197,2.78711,0.93587
29.4903,1.15239,0.611924,-2.11125
27.4155,3.98328,0.0372448,1.08538
27.0683,2.93204,0.106476,0.255999
29.352,-0.273539,1.84099,0.800881
26.2462,-3.49688,3.08103,-2.70075
25.9213,-3.03939,3.04594,2.52772
25.599,1.5226,0.429559,2.49531
24.5672,2.95674,0.103882,-2.60639
23.7877,-3.12924,3.05415,-1.18726
23.26,3.16352,0.084503,2.45019
26.02,-0.101221,1.67184,-2.76008
22.4025,4.33427,0.0262214,2.42332
20.1923,-3.04361,3.04634,1.55369
19.8789,-4.31381,3.11483,2.59557
20.0911,-1.01301,2.44496,1.81706
17.9645,2.99609,0.0998807,1.62546
17.9262,1.70162,0.360811,1.19344
17.8096,-1.7869,2.80972,-0.827722
17.4831,2.74474,0.128353,-1.39835
16.9372,-4.34811,3.11573,-2.2483
16.6717,4.01543,0.0360665,-1.6297
16.5957,-1.22762,2.57157,-2.53531
15.5985,3.49945,0.0604095,-0.596928
14.4685,-2.17912,2.91627,3.04892
14.7078,1.14512,0.616112,-2.93466
13.8122,4.50183,0.0221765,-0.316211
13.4106,4.03992,0.0351943,-2.72238
13.2316,-3.09109,3.05075,0.789764
12.6466,-3.98397,3.10437,-0.0563378
12.507,0.758605,0.875966,1.29044
11.5595,1.96883,0.277446,-0.057219
12.2444,0.122358,1.44874,2.42495
11.0253,2.12691,0.237291,-1.97459
10.2141,-4.13351,3.10954,1.51798
9.63785,0.627577,0.980771,-1.17662
8.18257,-4.39314,3.11687,-0.99394
7.44327,-2.14054,2.90749,1.78621
7.32818,-0.00637319,1.57717,-1.68603
5.74751,4.78619,0.016688,1.56185
5.18214,-2.8009,3.02023,-2.21681
5.06492,-4.77942,3.12479,0.635825
4.50837,5.04493,0.0128836,3.08073
4.25824,5.00006,0.0134748,-0.98811
4.24528,-5.06156,3.12892,2.27542
4.20437,4.79254,0.0165824,0.483129
3.86003,2.17054,0.227249,-3.05605
3.76329,2.14213,0.233739,2.06587
3.0032,4.93304,0.0144089,-2.16337
