pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.86905,1,0.000709833,0.000615511,0.0564935,-2.19897,-1.53325,0
0.93908,1,0.000842083,0.000515521,0.0097288,-2.21271,-2.21117,0
1.77779,-1,0.000649949,0.000606207,0.000247534,-1.39031,-2.31632,0
1.49157,-1,0.00071635,0.000658981,0.0105052,2.93693,-2.15737,0
0.900227,-1,-0.00092936,-0.00235118,-0.0578217,2.63968,-2.18783,0
2.57241,-1,-0.141097,-0.146814,-0.134603,2.37576,-1.04048,0
