pt,charge,pos_x,pos_y,pos_z,phi,eta
3.38048,1,0.000653687,0.000973853,-0.00733415,-2.99687,-0.622788
11.0444,1,0.000704265,0.000612663,-0.0135282,2.95214,-0.617956
